forc.use,Wei,GG,Burr,GB2,EGIG,TSCD,r
0.109179497,2.475244282,1.809770474,1.774979934,1.876594795,1.881628269,1.894911793,1.00601229
6.417623196,1.972596269,1.583821807,1.632197257,1.645370421,1.716623767,1.716482049,1.00601229
1.448994691,2.797423562,1.999657252,2.005914201,2.198903527,2.029006795,2.134746677,1.00572843
2.647792633,2.968369649,2.054684874,1.905458555,2.193658527,2.414405367,2.317928533,1.00601229
5.920703477,2.56687239,2.219781415,1.852839675,2.161783455,2.266870348,2.278980547,1.00601229
1.6796799,2.455241652,2.637379449,2.030421084,2.84440859,2.975465731,3.026412178,1.005427789
0.81516351,3.313411056,2.404511668,2.306371938,2.571095713,2.651226272,2.450509434,1.005427789
0.045248108,2.269728159,2.128841313,2.208178057,2.102936212,2.062196255,2.047656842,1.005020023
0.054021405,1.805001353,1.781872284,1.712467409,2.018512824,2.114104024,2.041207285,1.005908365
0.2350195,2.521278743,1.733250681,1.673758288,1.547320996,1.565416187,1.535637479,1.006015682
0.776959832,2.120894839,1.35642115,1.118972608,1.306642339,1.349074518,1.197403153,1.005908365
0.556009301,1.233077732,1.26907865,1.192491155,1.246045752,1.344067019,1.180944489,1.005754753
0.264427765,0.958173664,1.323410989,1.009494366,1.78495633,1.79639667,1.775862751,1.00572843
0.804539514,1.895245125,1.224969599,1.110753965,1.485129201,1.420739903,1.322442044,1.00572843
0.216067216,1.218976687,1.12372101,1.542581384,1.45412909,1.416605724,1.575377616,1.005427789
0.230778382,1.032682294,1.133398933,1.535904583,1.433001849,1.531189617,1.560365005,1.00572843
0.245302776,1.666698297,1.196343291,1.164501696,1.03827621,1.05392685,1.050022767,1.005997103
0.090249848,0.870528786,0.992470295,1.046046205,1.406034696,1.372071273,1.287530644,1.00601229
0.644911455,0.470279941,0.872862939,0.911033211,1.376734748,1.228315863,1.286556083,1.006015682
0.196244226,1.653204791,0.882423754,1.0007972,1.123746784,1.114044394,1.112128643,1.006015682
0.3078863,0.702103268,0.994371075,0.836702261,1.209823559,1.363741496,1.185827511,1.005908365
0.829991498,0.780440745,0.910834984,1.130456842,0.602252947,0.627773685,0.609372971,1.005908365
0.32415221,1.569458201,0.837877349,0.969482062,1.290109892,1.173929841,1.250668047,1.00572843
1.08345233,0.880659735,0.93248533,1.102566075,1.134899855,1.194064047,1.145097286,1.00572843
0.116305809,1.751960871,1.013382148,1.220738167,0.866941398,0.881284411,0.884378682,1.00572843
0.82255821,0.813743159,0.855086349,1.273881993,0.861722654,0.895864669,0.900437473,1.005427789
0.125372798,0.88075312,0.9905207,0.860737888,0.842849928,0.84100372,0.875463184,1.005427789
0.387717363,0.653114311,0.893821367,1.199693398,1.148786142,0.986397022,1.080350953,1.005427789
0.65629641,1.66202656,0.780313672,1.197717471,1.009690714,0.998457823,1.038229215,1.005427789
3.983132519,0.856407117,0.861954113,0.862025163,0.831352046,0.788395437,0.779621951,1.005427789
2.532081641,1.419873699,1.070869594,1.299160716,1.221201394,1.145537208,1.202206614,1.005427789
2.373509405,2.081342694,1.427019053,2.429218452,1.470525924,1.480735859,1.512372493,1.005058601
4.280514025,2.335304253,1.486608589,1.493966838,1.774632477,1.830645009,1.746002059,1.005058601
0.863214091,2.771958209,1.87097945,1.943446421,2.202715586,1.97482312,2.03226425,1.005427789
3.032359048,2.430439875,1.780074271,1.841957559,2.160760038,2.073310529,2.092577251,1.005058601
0.252186249,2.633176334,2.026460187,1.691618606,2.038540717,1.921232782,1.888255728,1.005427789
2.734688484,2.388576902,1.652775092,1.754874194,1.928988089,1.943827336,1.939575154,1.005427789
2.696897898,2.211747907,1.779002719,2.072207678,2.241685282,2.181485833,2.210276089,1.005141663
7.206918102,2.274212786,2.111692395,2.261121608,1.808348499,1.822605824,1.860386443,1.005427789
1.554184047,5.025093809,3.479313451,3.632123629,2.294809045,2.399481293,2.240892558,1.00572843
4.453340622,2.501998416,2.20100636,1.859487475,2.333010509,2.268459508,2.339381186,1.00572843
0.595829795,3.034973489,2.927316518,2.774637447,2.122009826,2.221828682,2.290825247,1.005427789
2.703083773,2.386707504,2.564620581,2.784989506,2.246864908,2.282153137,2.31382737,1.005058601
7.254793384,2.467234256,2.374416401,2.674148603,2.436684401,2.270275962,2.282582861,1.005020023
18.78029492,3.444065206,2.951042833,2.219491594,2.467277764,2.608560825,2.438636742,1.005058601
8.11064852,5.036183783,3.277357606,3.67863627,3.714738026,3.550363734,3.578297515,1.005427789
0.355193209,4.715225391,5.01997914,4.351073478,6.505361214,6.065894056,5.672442332,1.004934101
9.607881488,4.346121148,3.894376857,2.892310133,3.801102142,3.536570519,3.974879098,1.004934101
2.13786208,4.14102301,4.526350776,2.869674782,2.939883684,3.281907312,3.158418678,1.004934101
4.687217547,4.468235514,3.343037855,3.628820836,2.838387268,2.768814189,2.865502843,1.005020023
0.117054105,4.200750393,3.91987704,4.010547438,4.085412907,4.251699417,4.312777072,1.005020023
12.80236906,1.993005784,2.630558165,2.301668575,3.437714942,3.562496042,3.644449551,1.005020023
13.73933817,3.748347289,3.848134553,3.917803817,3.754981332,3.711161737,4.005217273,1.005058601
1,3.786694058,4.626589672,3.777033109,4.300723817,4.106083998,4.204875012,1.005427789
1,4.885892182,3.726631612,4.403063388,3.396537432,3.421578029,3.757092475,1.005058601
0.958867826,2.846626532,3.121880849,2.668084003,3.027747429,2.988129125,2.861896093,1.005058601
0.816291302,3.055068105,3.014393604,3.42334635,2.910777423,2.885156182,2.957350474,1.005427789
0.14230327,1.492924838,2.370960772,2.296742439,2.744345563,2.660133367,2.653961541,1.005058601
2.138578268,2.990895283,2.148742805,2.506253956,2.878778348,2.769875421,2.900463228,1.00572843
2.286186465,2.657619844,2.355155313,2.134704083,2.609399285,2.471831813,2.600554712,1.005427789
1.130548294,2.956626171,2.270324487,2.208325865,2.400885312,2.408174376,2.404618858,1.005908365
0.309220866,2.671557839,2.144270591,1.960322,2.347891903,2.299376688,2.291656098,1.006015682
0.534600994,1.927197085,1.904830116,2.067568145,2.306372959,2.255722734,2.285564224,1.005908365
1.003292457,2.239305911,1.746413029,1.658055633,2.295769147,2.219480115,2.24840734,1.005908365
0.078220907,2.354350641,1.504165981,1.936300411,1.84029741,1.883140639,1.976723789,1.00572843
2.727251911,2.324256937,1.69513619,1.817482688,2.126886085,2.001419134,2.022013697,1.00572843
0.151089312,2.324631888,1.849953316,1.846677192,2.035692372,2.015259609,1.965444739,1.005736683
1.363516008,1.502596809,1.572501006,1.595583791,1.905881514,1.940103927,1.905703405,1.00572843
3.895751304,1.708789788,1.476631148,1.597941984,1.811627665,1.731221099,1.778834969,1.005427789
1.777740313,2.436473861,2.015782101,1.781395428,2.089965692,2.128735481,2.05950313,1.00572843
2.850339193,2.444619093,2.026122736,1.690398588,2.079542622,2.017418856,1.993249829,1.005908365
0.114668084,2.508066809,2.023383563,2.588350123,2.023427138,2.022905969,2.024342944,1.005908365
11.06965184,1.666183207,1.807901203,1.819734251,2.048708189,2.140630966,2.017377935,1.00601229
1.435503349,3.830212671,2.390299437,2.195982205,2.776441635,2.708107425,2.750768759,1.005908365
3.89180774,2.924758341,2.243345149,1.946660771,2.56905381,2.678351293,2.557854258,1.005908365
0.26851511,2.639466078,2.310597792,1.830429455,2.478709509,2.485591692,2.541125706,1.006015682
8.883525088,2.479483018,1.851573649,2.089300456,1.896838663,2.00896425,1.945449195,1.00601229
4.353425601,3.94017084,2.829439744,1.903864062,2.368088634,2.277630763,2.354811042,1.00572843
2.35078724,2.137608988,2.009941924,1.712902302,1.946285368,1.896501438,1.865274279,1.00572843
1.070712684,2.140058904,2.002049343,1.578294083,1.888131006,1.795925689,1.713685507,1.005908365
1.681866903,1.910576033,1.848981961,1.84021802,2.10445349,2.217306316,2.150397423,1.00601229
1.239705823,1.634932973,1.697762691,1.523790735,1.762097035,1.82756435,1.80844674,1.00601229
0.100616806,3.028035105,1.78206609,1.610459548,1.83392441,1.781293984,1.809047784,1.006015682
2.037321605,1.835040476,1.736425344,1.572410575,1.859341951,1.905044572,1.893427015,1.006015682
0.701936575,2.409832227,1.799006818,1.543703637,1.837670821,1.807136427,1.841781689,1.006614149
1.676598772,1.641594052,1.62189021,1.929487561,1.750934119,1.835257133,1.798248556,1.006614149
0.466814357,2.258760691,1.828216879,1.594969482,1.712643169,1.724145546,1.7908355,1.006614149
0.139509907,1.541551124,1.587521123,1.691730338,1.692279405,1.723153666,1.684632072,1.006614149
0.520285643,1.254254013,1.491230161,1.490638395,1.664793036,1.727290034,1.743480616,1.006015682
1.904168705,1.1544535,1.44990687,1.819602664,1.333660427,1.219508624,1.341435046,1.006133508
1.819072452,1.575542134,1.622723556,1.61138362,1.629610438,1.698864457,1.616613429,1.006614149
1.614403316,2.820074422,1.510893946,1.543578454,1.764621748,1.81017818,1.704853166,1.007014358
1.479115143,1.79605668,1.651740627,2.000052143,1.704637914,1.655107034,1.766575426,1.007228856
0.957545804,2.071592469,1.788087784,1.544343994,1.695603278,1.752965951,1.716860744,1.007247175
0.705594871,1.522630971,1.610368072,1.558939854,1.715781946,1.762623717,1.661917193,1.007247175
0.772127594,2.269194809,1.573290323,1.581349157,1.599920953,1.68603447,1.608977387,1.007228856
1.04060062,1.369283771,1.509794154,1.649090545,1.490098632,1.404612553,1.433345501,1.007247175
0.005060025,1.390536397,1.454620816,1.441883216,1.538876125,1.560259876,1.523637622,1.007247175
0.009377127,2.328201539,1.659782031,0.565019719,1.700383392,1.757940815,1.787603944,1.00729231
0.015280335,2.421967313,1.642114622,0.666910167,1.874551993,1.973406631,1.880260122,1.007014358
0.215921872,1.529300858,1.416462814,1.140251678,1.683561896,1.663876638,1.749972811,1.007014358
0.025520233,1.978958254,1.241549332,1.039504456,1.680808721,1.569076393,1.746979678,1.006614149
0.034235536,2.06033953,1.317953502,0.455539953,1.176700952,1.353591384,1.414922501,1.006427451
0.231531595,1.513065195,1.238297422,0.509325719,2.108514551,2.150182304,1.900146952,1.006614149
0.048351736,1.902830443,1.03408463,0.622300613,1.266838513,1.169578536,1.477645212,1.006015682
2.063186301,1.527481696,0.624073993,1.439126575,1.097945447,1.235139583,0.961184075,1.006502004
6.287119584,1.123368897,1.256802201,0.859230095,1.313029045,1.38235834,1.44673545,1.006614149
1.187361545,2.334978343,1.628892323,2.303648795,1.727070594,1.728256145,1.749701044,1.006614149
0.978164906,2.092976441,1.793991955,1.730566978,1.990267033,1.886224139,1.902147238,1.007014358
0.945523554,2.138697354,1.566643364,1.508547423,1.961154325,1.771695075,1.657526883,1.007014358
0.782165452,2.271978408,1.548185703,1.62364061,1.461432754,1.552358912,1.571747888,1.006614149
0.753063175,1.308076876,1.523248055,1.86793617,1.442172805,1.428939712,1.525560221,1.006614149
0.204875149,1.308154492,1.454096268,1.494014359,1.552787163,1.501846005,1.546051962,1.006614149
0.058972173,1.942582828,1.231192208,1.211086065,1.719584884,1.710859522,1.630222568,1.007014358
0.13003403,1.782156668,1.150090219,1.372658266,1.747959097,1.595716224,1.434843725,1.007014358
0.142184615,1.155707405,0.995558071,1.213908865,0.951173456,1.058186084,0.984154094,1.007228856
0.079380891,1.683753566,1.053309077,1.355040755,0.934565421,0.843254949,0.901895869,1.007247175
0.171051059,1.445246587,0.700023778,0.462213288,0.862917564,0.827525791,0.906270482,1.007247175
0.781656549,0.33926195,0.808916345,0.59801764,0.757710946,0.755936697,0.797333185,1.007247175
0.878270876,1.436313069,0.685790694,1.212897764,0.685815302,0.762217271,0.816329571,1.007247175
1.059462086,1.616003485,0.936560342,0.845674329,0.993072796,1.081860292,1.077844742,1.007247175
0.631165717,1.679052614,1.085606145,1.25748815,1.090478134,1.11153237,1.085112051,1.00729231
0.732916125,1.830644215,1.043007445,1.049409497,1.192607222,1.158588186,1.06140644,1.007247175
1.01424878,1.854070888,1.033685042,1.04958545,1.289606293,1.082933583,1.22629868,1.007228856
0.839421547,1.448408446,1.080181213,1.131324779,1.234936677,1.240065899,1.262450333,1.007228856
2.486451286,1.065386037,1.03290155,1.198211665,1.309143602,1.281930168,1.272886019,1.007014358
0.928868503,1.854083808,1.530271862,1.336998706,1.403161599,1.340454875,1.422690961,1.007014358
0.195624783,2.076081466,1.523331009,1.321955218,1.600581253,1.608435167,1.514649844,1.007014358
0.598312848,1.892463246,1.285950756,1.80420022,1.223387166,1.211359969,1.264516952,1.007014358
0.905353967,1.373563224,1.173418098,1.245308297,1.333985734,1.30063961,1.340509021,1.00676018
0.714222833,1.122586335,1.215704013,1.278741845,1.16709426,1.155792661,1.187976488,1.006614149
2.725527131,1.088368242,1.249289149,1.340647473,1.143516396,1.121195944,1.140285846,1.006015682
0.916040166,2.083276854,1.449317873,1.369199179,1.359527784,1.383623553,1.394284603,1.006614149
4.422931662,2.025096027,1.369740709,1.746782061,1.398279114,1.388179273,1.396017233,1.006015682
2.392268279,1.747316953,1.834124471,1.717114583,1.617806801,1.604344735,1.508361076,1.006015682
1.98222959,3.040183554,1.918092128,2.148408066,1.728577984,1.607491806,1.656112613,1.006118652
16.08688436,2.242109958,1.922572633,1.681468265,2.398368472,2.517520444,2.557114035,1.006614149
2.30425359,2.833664702,3.083532002,4.96024289,2.843784693,2.551859537,2.399004561,1.006614149
7.816847916,3.594830401,3.113152024,2.682141185,2.764706202,2.828474368,3.125152215,1.006614149
6.225784491,3.752102224,3.35323585,3.911792459,2.511841087,2.583874652,2.395440846,1.007228856
8.233538127,4.533478511,2.831205001,3.893473336,5.173594767,4.923521634,4.993569891,1.007014358
6.185820021,4.839939777,3.87728168,3.64340781,2.669347908,3.227974279,2.580157063,1.007228856
34.1081357,4.75764881,4.135861682,3.543401614,5.211305469,5.281919866,5.659659614,1.007228856
6.117743215,13.63092974,7.272831397,14.6624719,6.081399062,6.022605073,6.548833767,1.006614149
19.26503547,4.737271535,6.769321934,4.524389096,3.084268407,3.320264044,3.625100244,1.007014358
8.978893059,9.949844772,8.138532578,13.77747231,3.816551342,4.507200658,4.791009653,1.007014358
18.32234486,8.688307347,7.77559982,3.725033338,4.967681418,5.117165116,4.744550377,1.007228856
1,6.829393403,5.721779801,4.036576532,5.302626091,5.347133589,4.843521662,1.007228856
0.2247369,5.212168948,3.966135499,9.235496552,6.419281969,6.070457638,6.597386925,1.004934101
1.097698636,4.18839589,3.799983439,4.462613917,5.253522123,5.732308619,5.914672959,1.005020023
2.039210253,4.650879699,3.457943444,3.453904501,3.364499856,3.790110213,3.465930908,1.005020023
1.098444228,3.570257005,3.297667218,3.190848348,3.902438914,3.941961171,3.754221998,1.005020023
0.967976085,1.626507418,1.773428379,2.700598518,2.627565961,2.756876765,2.671003062,1.005020023
0.42085326,2.799629102,2.503135926,2.379256349,2.339315809,2.313041947,2.533556949,1.004934101
1.346696478,2.741354833,2.547577593,2.096392867,2.644008469,2.637138112,2.499699664,1.004906643
1.047209919,1.378118865,2.143804031,2.883443193,1.911089083,1.906211582,1.980542268,1.005020023
0.060742709,1.554882382,2.056221125,1.940982194,1.988332327,1.988425008,1.937200191,1.005427789
0.108287545,1.494056979,1.38495385,1.395437843,2.332661058,2.281888475,2.188754912,1.00567728
0.044228527,2.11389083,1.517118761,1.863728777,1.483336219,1.46931426,1.422703653,1.005427789
0.314392466,2.031824852,1.293232478,1.491418638,1.16259903,1.185216353,1.087796798,1.005427789
0.062541259,1.066245096,1.300647334,1.193967547,1.199303197,1.186624395,1.291367153,1.005427789
0.224874427,0.848830876,1.344091126,0.982903919,0.99318555,0.916851635,0.765999575,1.005020023
0.179087451,0.965081136,1.160289434,0.660685949,0.910982554,0.851472893,0.832064361,1.005427789
0.577325874,0.589492507,0.879764545,1.709286961,1.682164281,1.630970825,1.685584288,1.004948236
0.234055474,2.020153176,0.974045695,0.959331746,1.088612958,1.043514494,1.054365507,1.005908365
0.394735211,0.895579938,1.106717201,0.86351894,1.378864873,1.29041461,1.261013615,1.005908365
1.289340452,0.698978402,1.116259731,0.854719489,0.653666729,0.671296091,0.730739187,1.00572843
0.416521046,1.745634,1.024787137,1.066246527,1.544151626,1.559558951,1.677992305,1.00572843
0.155435188,1.845450025,1.255826214,1.082356527,1.058482699,0.999504938,1.070059739,1.00572843
0.648441981,1.25535676,0.755244977,0.91651703,1.419680143,1.391850278,1.487422438,1.005020023
1.425447625,1.924758003,0.971163995,0.860325519,0.968689949,0.952536938,0.985528877,1.005020023
0.175939459,1.157927781,1.157672247,1.512301654,1.113107729,1.086264082,1.078790072,1.005331814
0.722162979,1.881513754,1.123436896,1.076301655,1.296484214,1.351030521,1.216322572,1.005427789
0.197972587,1.765734851,1.065769541,1.242122687,1.225375887,1.319485686,1.299167774,1.005020023
0.805160719,1.939683027,0.965831164,0.979260913,0.826018393,0.839101683,0.819548097,1.005427789
0.622490085,0.918887086,1.130298063,1.232086817,1.066046673,1.115428034,1.08433777,1.004934101
0.225213888,0.987075908,1.105216397,1.395335327,1.230195942,1.143833341,1.195099927,1.005020023
0.907577028,1.732989504,1.104388747,1.10063495,1.062500258,1.066186473,1.06353806,1.004970247
1.342803244,0.982672554,1.032337629,1.429289181,1.113286962,1.086856125,1.06438536,1.004934101
0.901367785,2.119849328,1.20561106,1.253147767,1.243251062,1.200475863,1.287549247,1.005020023
0.241682525,1.948247342,1.202799852,1.329976838,1.346505125,1.329636352,1.448193992,1.005020023
0.257895553,1.948382675,1.11913781,1.455890218,1.089850253,1.079274595,1.133682438,1.005020023
0.78311757,1.609486083,1.065430835,1.207645334,1.026252948,0.989197788,1.010472636,1.006015682
0.273181828,1.219468713,1.038499537,0.969211567,1.274318985,1.22780856,1.260280029,1.006015682
1.092401069,1.646826639,0.954723813,1.024374145,1.03892732,1.032238458,0.997318424,1.00601229
0.284594326,0.987660761,1.036579186,1.138864691,0.897633271,0.916733467,0.918744849,1.00601229
0.580413675,1.182233558,1.132709539,1.127367228,0.939033717,0.958127692,0.937286489,1.00601229
0.591029166,1.893834002,1.085077654,1.212379847,0.946216554,1.000194638,0.911703381,1.00601229
0.891068605,1.082863698,1.125237236,1.068862452,1.072390119,1.048541244,1.063247034,1.005908365
4.592122751,1.748885539,1.119731644,1.355493416,1.038295159,1.030398188,1.028390624,1.00572843
1.423881573,1.955806439,1.38811868,1.655100811,1.563960047,1.57348938,1.576023225,1.005908365
0.294919786,2.073008264,1.557831311,1.893641174,1.694529878,1.669339362,1.68251268,1.00601229
0.599073336,1.536393565,1.424578219,1.432715176,1.44268374,1.434529526,1.492580035,1.00601229
0.607855696,1.241629219,1.293515668,1.620583183,1.503517533,1.48464149,1.471731257,1.005908365
1.212242512,1.449323185,1.239932774,1.415554759,1.214491985,1.195529234,1.229277627,1.00572843
0.913031238,2.117850206,1.388584022,1.497245064,1.383649847,1.437827782,1.357041362,1.005908365
0.313292507,1.797808214,1.370072055,1.34117626,1.666643459,1.750577639,1.699860942,1.005908365
2.759154921,1.312944712,1.189710371,1.471151068,1.145724952,1.10741275,1.119813636,1.00572843
10.53107748,1.844104886,1.52138918,1.425885435,1.652337093,1.698304915,1.582472046,1.005908365
0.609769535,2.89310481,2.545444312,2.701010676,3.08094258,2.627145193,2.43810824,1.00601229
2.396001833,2.394104767,2.284009311,1.827115224,1.848702382,1.871495884,1.840582948,1.00601229
3.217376613,2.685455571,2.208714019,2.527307109,1.745859238,1.904284035,1.798651855,1.00601229
0.881716142,2.759578071,2.482659065,1.934548137,2.19337835,2.040750398,2.155120511,1.006015682
1.460968934,2.67443407,2.121543456,2.351679774,2.1499217,2.130066292,1.978429149,1.00601229
2.862811686,2.950753403,1.906028256,1.77196238,1.839913687,1.842246894,1.845906138,1.006015682
0.580277485,2.293417789,2.412732799,2.554794993,2.071060689,2.122894824,2.245947402,1.006015682
0.297751991,2.546678502,1.812911782,2.275242187,1.951673869,1.953930322,2.036690879,1.00601229
4.362686678,2.243888493,1.641555874,1.988277003,1.575243187,1.587379082,1.680212535,1.00601229
10.02008174,2.780216632,2.069561924,2.815847109,1.955956083,1.883062269,1.886100971,1.00601229
0.579885792,3.039605635,2.407628167,2.279590803,2.81361233,2.927192834,2.971171567,1.00601229
1.723752712,2.310270196,2.626794137,2.667148278,2.847496042,2.695859852,2.70055133,1.00601229
5.622544047,3.026505458,2.442918094,2.335971519,2.461291753,2.498831093,2.486940757,1.006015682
1.397973541,2.756157947,2.815431218,3.926662486,2.911741927,2.89146397,2.914060442,1.006614149
6.820794575,2.97913773,2.916360357,2.316343198,2.387112548,2.33997944,2.260793362,1.006614149
2.409451783,4.470155523,2.970763124,3.827248817,4.382787888,4.104304104,4.263355171,1.005020023
12.3536901,3.371560183,2.789584873,2.601564957,3.932186923,3.951457023,3.844240183,1.005020023
1.816734205,4.313173029,4.503768765,3.033586456,4.691704512,4.578182758,4.745066766,1.004934101
2.045705569,3.82820696,2.966312616,4.021619509,3.882102985,3.724614133,3.811346643,1.005020023
2.999323813,3.527303096,3.212893857,2.98127215,2.919176126,2.733617909,2.855581796,1.005020023
1.000445326,3.238820212,2.720870316,3.911557629,3.558419452,3.646664255,3.754843956,1.005427789
1.488157729,3.013993364,2.534029329,2.295487628,2.556243513,2.720611323,2.651013337,1.005020023
0.749331134,3.066275275,2.715864428,3.227607726,2.241033427,2.154504929,2.238180048,1.005427789
1.729799997,2.082984035,2.237867014,2.627671963,1.999757017,1.903553765,1.955087052,1.005049431
2.190348911,3.241641965,2.153623193,2.278310181,2.307401378,2.221484188,2.180734023,1.005020023
0.251297023,2.741622005,2.405449873,2.167475813,2.159663701,2.189098561,2.191208974,1.005020023
1.740153898,1.670645944,1.812460339,2.082543671,1.943695397,1.92888621,2.021779044,1.005427789
1.723002642,1.633272289,2.04305,2.129457051,2.088290306,2.082160665,1.991966826,1.005427789
2.183771681,2.478230433,1.989168526,2.045958918,2.131615931,2.072626897,2.110269925,1.005427789
3.090565808,2.577154535,2.285055583,1.959380301,2.134994781,2.266272339,2.238786975,1.00572843
1.649026647,1.990543352,2.162065217,2.193516877,2.668461182,2.601223856,2.727845001,1.005908365
0.711700252,1.873099857,2.15477726,2.113535093,2.050842597,2.113168342,2.023168514,1.005908365
0.244501525,2.025440869,2.112772317,1.905629834,2.254465328,2.149075205,2.2343545,1.005427789
0.496147749,1.406251063,1.776783827,1.503484221,1.833480169,1.837411488,1.777224243,1.005020023
0.503251386,2.160809119,1.56092067,1.82737553,1.48955278,1.424955537,1.478425036,1.005020023
10.65809398,1.90140842,1.381512009,1.668364481,1.2740303,1.323729479,1.220387351,1.004934101
1.477408293,2.651837102,2.06059759,2.344833404,2.390604056,2.425223782,2.409358561,1.005020023
5.050377488,2.964520468,2.044866404,2.354675127,2.191015572,2.177133095,2.277644463,1.005427789
2.367893918,2.837017481,2.338437912,2.539070638,2.860508761,2.945628232,2.901914157,1.005908365
3.69272477,3.129252551,2.632973538,3.693178537,3.336471094,3.413726783,3.304832883,1.006015682
2.494197922,3.007392508,3.044816652,3.344093738,2.41404321,2.353769797,2.445286598,1.006015682
3.328048561,2.970785199,2.699595724,4.163327456,2.767392362,2.875537387,2.859601297,1.006015682
0.228695945,3.096988499,2.958567058,2.676741673,3.003450156,2.917921046,3.037075482,1.00601229
11.42516566,1.97279306,2.331474663,2.423696583,2.331025466,2.50254145,2.426330704,1.00601229
4.136773596,3.371308457,3.518410864,3.257755314,3.250297136,3.464359319,3.322763099,1.006015682
6.138981555,3.283339134,3.277176162,3.793106494,2.726186949,2.878896093,2.753465751,1.005908365
2.895660357,3.542615776,3.847006914,5.749122696,4.063515248,3.950741141,4.120045729,1.00572843
9.442848565,3.701688903,3.375732728,2.804053714,3.498509746,3.456788512,3.479900544,1.00572843
0.208193249,4.912098772,4.775253282,4.224136614,5.190901105,5.459816256,5.143507272,1.005427789
0.836823708,3.489443528,3.376911891,3.309224031,3.411694227,3.414608926,3.500410606,1.005020023
0.634918109,2.671393368,2.627495291,2.569647199,3.195845014,3.06308661,3.131159316,1.004934101
0.432475374,2.218129806,2.366100779,2.599801457,2.554116482,2.477502992,2.495535317,1.004934101
1.079139542,1.219819562,1.981776477,2.218910018,1.772628388,1.747284619,1.67471866,1.004934101
0.223556023,1.586847261,1.806444407,2.420692806,2.07096496,1.989974108,2.098456335,1.005427789
0.89680046,1.623436413,1.528162168,1.352618145,1.462501272,1.378435381,1.359674182,1.005020023
7.62634592,1.088360197,1.764271857,1.577707095,1.630718169,1.691907128,1.6750311,1.005020023
1.930433473,3.415565531,2.268295627,3.814929017,2.676686688,2.775212297,2.653142333,1.004906643
2.930844735,2.472840302,2.254748301,2.040396536,2.254814045,2.305970458,2.278132417,1.004934101
0.63521252,2.699765393,2.472117943,2.394245471,2.735676654,2.658323504,2.758058821,1.004934101
1.877003946,2.082508849,1.947129563,2.265304204,2.2924248,2.155703046,2.29353384,1.004934101
2.855032876,2.024781604,2.013257615,2.165520788,2.337973819,2.353470318,2.282508511,1.004934101
2.005284159,2.039802965,2.44624028,2.280966719,2.35402337,2.353872722,2.293198411,1.004934101
4.857580896,2.219921047,2.515030102,2.160821196,2.535625014,2.569569118,2.471374026,1.004934101
7.696073008,2.68160758,2.907447019,2.420248443,3.371323745,3.333284387,3.139865223,1.005020023
0.194987506,2.928989216,5.990270704,4.903226424,2.942501672,2.994184869,2.984845534,1.005427789
8.451238726,2.374996178,2.628213462,2.770586228,2.382040121,2.36829386,2.412255528,1.005427789
0.757185852,2.934727335,3.207380442,4.097294817,4.437931736,4.496446649,4.404176945,1.00572843
2.579654635,2.428625692,2.803643434,2.637469344,2.71447015,2.752386844,2.586009474,1.005908365
1.102392829,2.897090137,2.646564178,2.844013339,2.591984658,2.598265289,2.65862816,1.00572843
2.337019845,2.085980503,2.587549259,3.083680547,2.714526651,2.642193945,2.697593569,1.00601229
4.666412899,2.117812199,2.40519918,2.991327825,2.527698562,2.487484172,2.547413022,1.005908365
2.19830592,3.036358944,2.885985228,3.273536788,2.639197036,2.739923153,2.515102685,1.00601229
0.516046835,2.423553168,3.279380174,2.991038442,3.088344107,3.107828396,2.931579085,1.006015682
0.179014587,2.168460215,2.388676897,2.479638225,2.68254406,2.670799499,2.551788832,1.00601229
0.185768673,2.046404741,2.064800028,2.086696021,2.06953702,2.167084173,2.202698421,1.006015682
0.382169434,1.784609116,1.652582741,1.978841389,1.443846954,1.509397866,1.524183349,1.006015682
0.95638726,1.058080207,1.011972758,1.56615748,1.263742557,1.386137497,1.306132401,1.006015682
1.878953753,1.028515073,1.455212384,1.393450982,1.381877812,1.33177121,1.352840919,1.00601229
0.940787991,1.406353333,1.618102706,1.767334171,1.767127406,1.827903301,1.838905178,1.006015682
2.569558261,1.499596734,1.618867166,1.575118963,1.592100561,1.54055054,1.546504287,1.005908365
4.082185368,2.171491722,1.763875755,1.825698531,1.885923201,1.749318905,1.84342129,1.00601229
4.772496148,2.372421727,2.008858045,2.320441608,2.272875107,2.247721311,2.004410207,1.00601229
4.421217049,3.015014773,2.312091258,2.468536748,2.409114399,2.523961134,2.456672136,1.00601229
0.822589916,3.237463708,2.440656121,2.02418351,2.853859179,2.736330367,2.828715688,1.00601229
0.826183564,2.777544469,2.172288108,3.431426035,2.753496855,2.944009831,2.94536027,1.00601229
0.667849233,2.016474537,2.220411332,2.286025001,2.547577026,2.327652983,2.364670372,1.00601229
2.760781413,1.776556227,1.944103998,2.261905004,2.063470023,1.976106757,2.028415449,1.005908365
14.66444012,2.015701829,2.198791378,2.569103179,1.94944313,1.967476761,1.911156337,1.005908365
0.625603868,4.660525107,3.894359399,4.972547305,3.806956383,3.804387948,3.610159988,1.00601229
1.392262066,4.022640743,2.877859396,2.779224921,2.787718976,2.927984029,3.063064,1.005908365
1.377308959,3.039293225,2.697254556,4.998566843,2.742468957,2.801098577,2.790008598,1.00601229
0.468897517,2.429949845,2.559755514,2.109540569,2.338444469,2.350860722,2.28597203,1.006015682
