"miu1","miu2","be1","be2","sig1","sig2","lam1","lam2","del1","del2","w1","w2","LogL","AIC","BIC"
0.291782744,0.992958187,0.899713109,0.970029117,0.213171783,0.099521299,0.294624826,1.196245989,1.807093725,0.430174021,0.300029825,0.050307528,-9002.27674,18028.55348,18109.35468
0.290963031,0.997811457,0.900000603,0.969986801,0.220767463,0.141986346,0.299519469,1.250799768,1.838394728,0.454674479,0.307246015,0.04999933,-9002.312855,18028.62571,18109.42691
0.526896859,0.746487797,0.900131378,0.969658478,0.199814979,0.16431717,0.156811351,1.330044779,1.822459503,0.430232065,0.299794497,0.049930076,-9002.329686,18028.65937,18109.46057
0.359445833,0.995401296,0.902757199,0.952159629,0.25012015,0.106713693,0.232637764,1.123273029,1.793520455,0.424267994,0.318025366,0.107401375,-9002.526057,18029.05211,18109.85331
0.301570584,1.130362825,0.931292235,0.952277674,0.217882097,0.234882068,0.230953005,1.065671266,1.793847191,0.459979507,0.283163075,0.1290251,-9002.573724,18029.14745,18109.94864
0.275923834,1.013549669,0.899956711,0.969858811,0.259108337,0.126323789,0.222593419,1.272546484,1.799988925,0.438444637,0.299706841,0.109204129,-9002.580392,18029.16078,18109.96198
0.147078558,0.85996615,0.899085456,0.97220052,0.323838929,0.183352928,0.140848707,1.188301082,1.801453599,0.426690281,0.305703734,0.107246788,-9002.908304,18029.81661,18110.6178
0.299509368,1.001548987,0.90045831,0.969963404,0.200205653,0.099887306,0.301073727,1.19980361,1.800696514,0.430857361,0.300147833,0.050139495,-9003.429458,18030.85892,18111.66011
0.443911731,1.048907686,0.899983669,0.969982978,0.232164892,0.140419467,0.347149073,1.169657026,1.799990495,0.429988767,0.299997408,0.049999136,-9003.433275,18030.86655,18111.66775
0.317592124,0.97082774,0.898827361,0.967465089,0.20599303,0.227173477,0.406606706,1.312418616,1.798230305,0.428921533,0.32594398,0.120640598,-9003.85511,18031.71022,18112.51142
0.266501726,0.982277886,0.900000685,0.969985001,0.199998477,0.163443353,0.291448849,1.219882324,1.799991625,0.538928962,0.299997716,0.053783658,-9004.703521,18033.40704,18114.20824
0.185126351,0.829371036,0.902303325,0.97119781,0.200494279,0.115479502,0.126024335,1.224765198,1.797915066,0.423333542,0.302380489,0.047312001,-9004.740276,18033.48055,18114.28175
0.272658157,1.038202617,0.900020831,0.969897856,0.199957472,0.14504715,0.212437475,1.131360628,1.800036282,0.491748188,0.299962943,0.075524222,-9005.812298,18035.6246,18116.42579
0.432207081,0.957127927,0.902615386,0.970008885,0.297312941,0.107538621,0.334280804,1.177205728,1.797019372,0.425935529,0.304907803,0.056842873,-9006.147949,18036.2959,18117.09709
0.311049557,1.008012929,0.899996544,0.969996398,0.206585795,0.1040549,0.298559445,1.196983798,1.808314252,0.447944704,0.299999452,0.051476621,-9006.614778,18037.22956,18118.03075
0.424808452,0.985289734,0.889655356,0.967668634,0.25482851,0.077737552,0.303745189,1.188429637,1.759160301,0.412776028,0.277420595,0.054834151,-9007.202815,18038.40563,18119.20683
0.302437401,1.033834803,0.900182828,0.969786595,0.241321821,0.099968567,0.310776896,1.232870593,1.820619559,0.429906438,0.300067726,0.074808389,-9007.277549,18038.5551,18119.35629
0.249846829,1.055101191,0.898952148,0.973537005,0.232150678,0.146044456,0.276123931,0.887804818,1.809830402,0.431377415,0.324867126,0.131771896,-9008.163043,18040.32609,18121.12728
0.430712746,1.057544992,0.891878973,0.97293684,0.337917125,0.255112289,0.352510747,1.110290607,1.796602989,0.56554087,0.304524348,0.096945873,-9008.167556,18040.33511,18121.13631
0.399286717,1.001116619,0.900179697,0.970438678,0.201388374,0.100183517,0.298206705,1.199801192,1.801284007,0.430773098,0.300669497,0.050362038,-9008.187999,18040.376,18121.17719
0.13321952,1.046328917,0.904941699,0.965166983,0.235328983,0.103512672,0.251311215,0.947139915,1.795663442,0.426140002,0.300084799,0.097920221,-9008.202477,18040.40495,18121.20615
0.288019066,0.695801993,0.899968604,0.969967275,0.199996678,0.135813939,0.123312098,1.142153849,1.799981727,0.551112081,0.299995017,0.049998339,-9008.701829,18041.40366,18122.20485
0.316264531,1.003516113,0.892750044,0.96415783,0.192896332,0.123109451,0.336883411,1.26425467,1.801879703,0.452605935,0.306428688,0.048096132,-9008.709526,18041.41905,18122.22025
0.295841557,0.998755177,0.897253331,0.968353825,0.203241822,0.09787283,0.314763211,1.192466508,1.809831616,0.430281873,0.299117732,0.05584783,-9008.734197,18041.46839,18122.26959
0.397826605,1.013549992,0.900886186,0.969630521,0.20546468,0.09868688,0.31142708,1.208338515,1.799451928,0.437416928,0.300233298,0.049007498,-9008.94598,18041.89196,18122.69315
0.304170938,0.948039926,0.901496856,0.971456641,0.20076231,0.126165283,0.297132361,1.192494037,1.8014331,0.428675461,0.306844525,0.125488033,-9009.105638,18042.21128,18123.01247
0.433584261,1.022291239,0.897171346,0.965885481,0.19647409,0.156520043,0.343405855,1.254519045,1.798566015,0.43082016,0.323028591,0.055129298,-9009.107546,18042.21509,18123.01629
0.2837592,1.051677239,0.900179453,0.970308825,0.273136077,0.099396906,0.328638284,1.157580579,1.802730688,0.429582625,0.328345034,0.049448075,-9009.246656,18042.49331,18123.29451
0.417395066,1.095986337,0.881730227,0.96565304,0.275106618,0.115477013,0.308223076,1.169707105,1.791979698,0.501563091,0.298680204,0.050670814,-9009.502346,18043.00469,18123.80589
0.219019019,0.974570319,0.897033226,0.955813908,0.275767108,0.201388518,0.321382286,1.139932193,1.902435429,0.424690655,0.293039426,0.1304892,-9009.6341,18043.2682,18124.0694
0.413569653,1.006352272,0.888883455,0.971283853,0.203612162,0.118577537,0.277746803,1.197235499,1.802947341,0.428527416,0.317820099,0.047686531,-9010.050618,18044.10124,18124.90243
0.429562904,1.074987402,0.901586645,0.971714855,0.19706077,0.153397254,0.339735567,1.333874189,1.797492951,0.429071699,0.311336455,0.049855145,-9010.319997,18044.63999,18125.44119
0.30636609,1.00189663,0.900438314,0.972534908,0.200220051,0.101752198,0.309600997,1.194948017,1.803032075,0.442897833,0.300917714,0.049502019,-9010.462124,18044.92425,18125.72544
0.248001673,1.005582942,0.895044609,0.970949084,0.253928117,0.143194316,0.166080111,0.830321048,1.80214904,0.478939502,0.300417785,0.081944963,-9011.521504,18047.04301,18127.8442
0.346700412,0.947024764,0.900738576,0.971237761,0.1999107,0.130179316,0.169318262,1.25774537,1.799263416,0.428287224,0.300890713,0.139183776,-9011.598008,18047.19602,18127.99721
0.417282007,1.00293954,0.899033519,0.973096257,0.199760478,0.106364513,0.322500478,1.194529204,1.810289403,0.432326354,0.292136382,0.055080654,-9011.708328,18047.41666,18128.21785
0.283941562,1.047557192,0.89885981,0.970411873,0.215746363,0.100159399,0.311007674,1.190051541,1.80418718,0.438566665,0.303819439,0.128270659,-9011.717264,18047.43453,18128.23572
0.167722163,1.066513558,0.90000118,0.969974176,0.199997378,0.170196807,0.343307196,1.153929237,1.799985581,0.429982959,0.326403659,0.049998689,-9011.987898,18047.9758,18128.77699
0.190209004,1.059430619,0.900049831,0.959729433,0.188431089,0.174311397,0.295515888,1.087319931,1.799173584,0.420036899,0.283370246,0.047402624,-9012.095471,18048.19094,18128.99214
0.351984794,1.016145735,0.896633706,0.975913793,0.308920106,0.116360474,0.303892685,1.27113774,1.784508833,0.443276192,0.378552664,0.057116044,-9012.104198,18048.2084,18129.00959
0.29964423,0.971483474,0.896452677,0.97307055,0.228568166,0.101155126,0.283153408,1.224742566,1.817147441,0.469119948,0.300249187,0.045249636,-9012.252923,18048.50585,18129.30704
0.33246251,0.992292862,0.891919168,0.968680296,0.200758411,0.105901328,0.283965221,1.12307605,1.801824421,0.430700988,0.302306586,0.049003922,-9012.35149,18048.70298,18129.50418
0.282929204,0.918643766,0.896505315,0.97078206,0.212517186,0.099538483,0.053552824,0.902573057,1.800208511,0.444411868,0.299832265,0.119607187,-9012.579736,18049.15947,18129.96067
0.293066268,1.052229773,0.900002437,0.970000556,0.321317466,0.099997937,0.201923399,1.240220958,1.79997785,0.429973018,0.327049712,0.113450538,-9012.688026,18049.37605,18130.17725
0.305690668,1.009031015,0.896831605,0.963730849,0.265629303,0.102870257,0.262043336,1.167813164,1.792049363,0.428684743,0.296847831,0.049788573,-9012.74021,18049.48042,18130.28162
0.305690668,1.009031015,0.896831605,0.963730849,0.265629303,0.102870257,0.262043336,1.167813164,1.792049363,0.428684743,0.296847831,0.049788573,-9012.74021,18049.48042,18130.28162
0.30055007,0.975554673,0.899994251,0.970150995,0.220303147,0.100878601,0.245355387,1.241192211,1.824106411,0.4404064,0.300067289,0.075795954,-9012.814167,18049.62833,18130.42953
0.427775393,1.159354025,0.894712024,0.96569179,0.198372389,0.208929801,0.302444467,1.407466133,1.806144818,0.426390107,0.358380431,0.079343526,-9012.85397,18049.70794,18130.50914
0.298373647,0.92669908,0.843850852,0.932164299,0.222702724,0.258771265,0.433190467,1.367402027,1.821908386,0.559157721,0.288305834,0.053942649,-9012.993234,18049.98647,18130.78766
0.449615362,1.091421333,0.881646218,0.964821861,0.220583013,0.121255935,0.384172512,1.229870568,1.786033254,0.444588244,0.316287906,0.036686312,-9013.575622,18051.15124,18131.95244
0.414778067,0.944030683,0.899516915,0.970556333,0.233599607,0.120401536,0.332465762,1.246513084,1.810359761,0.448002935,0.336795063,0.049802875,-9013.59031,18051.18062,18131.98182
0.321080271,0.9836198,0.900833905,0.963898287,0.204862794,0.140419231,0.36319322,1.201086413,1.798131514,0.4302276,0.300855437,0.049735217,-9013.718093,18051.43619,18132.23738
0.299422319,0.993070992,0.899892691,0.969996004,0.199400453,0.100061384,0.306623525,1.202183992,1.799944891,0.434279138,0.304241027,0.05479504,-9013.831445,18051.66289,18132.46409
0.238684729,0.928641877,0.907034997,0.94084881,0.266940594,0.141222532,0.354940865,1.22108874,1.869270674,0.561416814,0.277257954,0.060717116,-9013.950378,18051.90076,18132.70195
0.310969982,0.994811836,0.899483311,0.969644707,0.205758624,0.106121492,0.308663084,1.192967053,1.802558138,0.458484511,0.309047809,0.051740932,-9013.956107,18051.91221,18132.71341
0.30952281,0.994364735,0.899241708,0.972056779,0.215902852,0.10662287,0.310331537,1.195619601,1.797672794,0.433184539,0.333512303,0.148740143,-9014.208605,18052.41721,18133.21841
0.324386021,1.344919581,0.899952032,0.969950001,0.28536892,0.099997462,0.18183932,1.278036227,1.799972082,0.429967006,0.299992386,0.056064499,-9014.279877,18052.55975,18133.36095
0.36756163,1.03214694,0.904983862,0.974962706,0.19624079,0.127508567,0.120072828,0.889226317,1.798895869,0.436669564,0.290411193,0.127151982,-9014.30232,18052.60464,18133.40584
0.356541939,0.999556119,0.895199432,0.976471428,0.179112675,0.109833826,0.333357149,1.116024509,1.801261101,0.456595861,0.280736373,0.070109127,-9014.4061,18052.8122,18133.6134
0.388821554,1.020154527,0.899954297,0.969979652,0.200050166,0.100070646,0.276991746,1.270388301,1.800133682,0.432193891,0.299918461,0.049936735,-9014.517558,18053.03512,18133.83631
0.292666902,1.030984325,0.900895213,0.969646914,0.199875173,0.102581067,0.295114635,0.947742999,1.773528084,0.44306439,0.344063031,0.095773054,-9014.596623,18053.19325,18133.99444
0.272301315,1.002937532,0.893401802,0.965927086,0.313807808,0.247712911,0.548825915,1.227439666,1.799491583,0.554423757,0.34891321,0.039722577,-9014.759382,18053.51876,18134.31996
0.354735671,0.953699292,0.90036091,0.970890645,0.20099113,0.116815594,0.297554683,1.189653957,1.800510719,0.45981929,0.29929032,0.050817254,-9014.858164,18053.71633,18134.51752
0.224200017,1.018506274,0.888596299,0.963503765,0.217697387,0.103491624,0.339317676,0.98769797,1.783729684,0.441001406,0.334527726,0.114711637,-9015.126157,18054.25231,18135.05351
0.407322319,0.967456108,0.849333907,0.937655111,0.231681902,0.287407536,0.306457378,1.127296743,1.818136761,0.530908347,0.333927171,0.145502995,-9015.212498,18054.425,18135.22619
0.299802591,0.998929527,0.89992011,0.969645608,0.200166823,0.099473511,0.3010707,1.199748556,1.799558939,0.429608181,0.300520396,0.049323669,-9016.239673,18056.47935,18137.28054
0.333528552,1.002211614,0.900455281,0.968950772,0.270623716,0.09671555,0.214929841,1.147953294,1.835819765,0.464188348,0.301502828,0.106052778,-9016.461932,18056.92386,18137.72506
0.406640658,1.029900651,0.900002617,0.969971881,0.200017808,0.110268752,0.291359995,1.190783497,1.810183947,0.430002779,0.299982827,0.070104111,-9016.575936,18057.15187,18137.95307
0.289580656,0.998230716,0.898106985,0.971532964,0.202036982,0.098695044,0.29463872,1.199791431,1.801466652,0.429605823,0.308305312,0.147077032,-9016.642897,18057.28579,18138.08699
0.423159688,1.032101863,0.912017864,0.964527198,0.278356387,0.085521275,0.261768236,1.091360294,1.805060807,0.407499053,0.271149992,0.128798064,-9016.765148,18057.5303,18138.33149
0.352702333,0.995963969,0.89998708,0.969986533,0.199998633,0.138754943,0.397751933,1.274153435,1.79999248,0.429991113,0.341936987,0.049999316,-9016.860197,18057.72039,18138.52159
0.400535063,1.000063674,0.900126754,0.969937591,0.199962308,0.100899987,0.296681344,1.203975135,1.800657714,0.431993363,0.299907566,0.054803715,-9017.133291,18058.26658,18139.06778
0.457987959,0.967374983,0.895719887,0.975943626,0.205669735,0.101757943,0.285233159,1.155446595,1.789047297,0.431235853,0.311993402,0.052569145,-9017.221947,18058.44389,18139.24509
0.297368981,1.001871049,0.891799693,0.965507572,0.205289192,0.210855359,0.302583411,1.211420046,1.818674224,0.423785107,0.320451577,0.045490168,-9017.227407,18058.45481,18139.25601
0.305684443,1.028418259,0.9002762,0.970123904,0.200772575,0.099602056,0.313301415,1.181154086,1.799755629,0.445163025,0.300925256,0.052351622,-9017.445015,18058.89003,18139.69123
0.304176177,1.016374306,0.899995723,0.969995541,0.20515944,0.106995097,0.327123436,1.218821897,1.79999751,0.438459823,0.30555368,0.055428551,-9017.555508,18059.11102,18139.91221
0.2970307,0.981562655,0.900652391,0.967690816,0.200928507,0.14028331,0.266230518,1.198940074,1.836722887,0.436223777,0.30109976,0.048514728,-9017.651063,18059.30213,18140.10332
0.27936514,1.014455718,0.90001343,0.97000279,0.200008745,0.158037248,0.052847158,0.911191136,1.862522868,0.430004954,0.302364799,0.119558194,-9017.651561,18059.30312,18140.10432
0.299020499,1.000111317,0.900007674,0.970044529,0.202766439,0.100868161,0.302973875,1.201107767,1.803204946,0.430955944,0.299971868,0.054369336,-9017.666563,18059.33313,18140.13432
0.258809149,1.003221989,0.90118253,0.970342429,0.201022712,0.15031842,0.294681694,1.13143825,1.800894732,0.430383812,0.30039509,0.195179509,-9017.832432,18059.66486,18140.46606
0.301143559,1.013776894,0.898230042,0.97184477,0.200070406,0.107970189,0.306674318,1.187505108,1.792566812,0.429530404,0.358163444,0.05037601,-9018.497794,18060.99559,18141.79678
0.389420698,1.006211831,0.903926821,0.973015557,0.195273226,0.093948467,0.305783901,1.239330216,1.798186805,0.424713661,0.299285902,0.050220115,-9019.232018,18062.46404,18143.26523
0.304682283,0.994322774,0.89998715,0.970150441,0.200091658,0.101470953,0.298753686,1.197004763,1.80138194,0.42990621,0.300009808,0.049949662,-9019.309967,18062.61993,18143.42113
0.387348841,1.020993571,0.875265675,0.962804166,0.197877205,0.393463514,0.320027486,1.361304644,1.854327767,0.436616547,0.301503936,0.05417211,-9019.500391,18063.00078,18143.80198
0.310501231,1.002685907,0.899988964,0.970000543,0.220672041,0.201838295,0.309345375,1.271144571,1.864628546,0.429993163,0.347618479,0.049998587,-9019.598573,18063.19715,18143.99834
