"Date","t","L.dur","x.use"
2025-09-29,37370,12,0.565599478220802
2025-09-29,37376,6,0.281899776054402
2025-09-29,37391,15,0.699168994690562
2025-09-29,37393,2,0.0931239584736143
2025-09-29,37452,59,2.66330998413837
2025-09-29,37484,32,1.42067041845532
2025-09-29,37491,7,0.30964755894147
2025-09-29,37495,4,0.176575914819174
2025-09-29,37506,11,0.482834728961148
2025-09-29,37562,56,2.38856982683916
2025-09-29,37590,28,1.17744469188979
2025-09-29,37604,14,0.58457728444381
2025-09-29,37641,37,1.516541667023
2025-09-29,37651,10,0.407836408124063
2025-09-29,37761,110,4.24996549839183
2025-09-29,37768,7,0.269536017180518
2025-09-29,37826,58,2.1718559516471
2025-09-29,37842,16,0.594581234443552
2025-09-29,37889,47,1.70819256747158
2025-09-29,37914,25,0.898030571846152
2025-09-29,37921,7,0.250628420382248
2025-09-29,37985,64,2.22462574035485
2025-09-29,38009,24,0.825128970147093
2025-09-29,38109,100,3.28677293608909
2025-09-29,38156,47,1.51307731054875
2025-09-29,38182,26,0.827566991864767
2025-09-29,38244,62,1.92131031372206
2025-09-29,38246,2,0.0619247335407876
2025-09-29,38346,100,2.96833507184222
2025-09-29,38421,75,2.15859411993228
2025-09-29,38466,45,1.27180131842925
2025-09-29,38516,50,1.3852173045061
2025-09-29,38648,132,3.47440652232059
2025-09-29,38652,4,0.105125170632133
2025-09-29,38791,139,3.46927516568451
2025-09-29,38898,107,2.57053976537319
2025-09-29,39008,110,2.54448026763098
2025-09-29,39296,288,6.07464259326958
2025-09-29,39367,71,1.46609488229743
2025-09-29,39374,7,0.144246857044305
2025-09-29,39411,37,0.754256485592902
2025-09-29,39489,78,1.5550831925874
2025-09-29,39565,76,1.48375816158818
2025-09-29,39620,55,1.05804761738847
2025-09-29,39761,141,2.61605889727439
2025-09-29,39956,195,3.4547501047749
2025-09-29,40124,168,2.87071303970945
2025-09-29,40177,53,0.895992352288689
2025-09-29,40304,127,2.09542907542901
2025-09-29,40540,236,3.74079404880497
2025-09-29,40569,29,0.457622383555703
2025-09-29,40574,5,0.0788403819905696
2025-09-29,40595,21,0.330083464268986
2025-09-29,40611,16,0.2508953707626
2025-09-29,40652,41,0.63910563641913
2025-09-29,40662,10,0.155658091250145
2025-09-29,40679,17,0.263987509648446
2025-09-29,40768,89,1.36564224121587
2025-09-29,40807,39,0.595479491201305
2025-09-29,41260,453,6.61794862265485
2025-09-29,41265,5,0.0730201047256123
2025-09-29,41420,155,2.24237001013057
2025-09-29,41467,47,0.678383775952814
2025-09-29,41667,200,2.86702829936672
2025-09-29,41753,86,1.23098797320358
2025-09-29,41778,25,0.357749305372994
2025-09-29,41792,14,0.200315980582162
2025-09-29,41794,2,0.0286161406882963
2025-09-29,41828,34,0.486385997616243
2025-09-29,42321,493,7.14315383401057
2025-09-29,42619,298,4.41239078677516
2025-09-29,42785,166,2.4991487581957
2025-09-29,42902,117,1.78572721119724
2025-09-29,43140,238,3.75382460239199
2025-09-29,43141,1,0.0157747729714119
2025-09-29,43256,115,0.725176627896286
2025-09-29,43647,391,2.18898071922308
2025-09-29,44091,444,2.18211873400318
2025-09-29,44127,36,0.175109541702073
2025-09-29,44562,435,1.87255662457959
2025-09-29,45321,759,2.67163628009407
2025-09-29,45673,352,1.1344166072065
2025-09-29,45734,61,0.193671343312011
2025-09-29,45755,21,0.066332884552661
2025-09-29,46006,251,0.74639330901623
2025-09-29,46319,313,0.865276553989847
2025-09-29,47513,1194,2.45618392944227
2025-09-29,47780,267,0.543284447856209
2025-09-29,49214,1434,1.82314222059577
2025-09-29,49564,350,0.528580445964765
2025-09-29,51080,1516,1.43489290533688
2025-09-29,54249,3169,1.17836202388959
2025-09-29,57001,2752,4.03508423644988
2025-09-29,57002,1,0.00352073768129383
2025-09-29,57301,299,1.07041176993714
2025-09-30,34203,2,0.676529934835995
2025-09-30,34205,2,0.675428556230968
2025-09-30,34208,3,1.01067084392448
2025-09-30,34209,1,0.336616157750672
2025-09-30,34212,3,1.00738622713497
2025-09-30,34214,2,0.670499183822007
2025-09-30,34219,5,1.66944876078548
2025-09-30,34221,2,0.666695382590979
2025-09-30,34228,7,2.32021210973676
2025-09-30,34236,8,2.63452890885545
2025-09-30,34237,1,0.329049453531439
2025-09-30,34238,1,0.328783055788943
2025-09-30,34241,3,0.98395630105673
2025-09-30,34242,1,0.327720082402923
2025-09-30,34243,1,0.327454992018907
2025-09-30,34253,10,3.24818374886872
2025-09-30,34261,8,2.58182123647509
2025-09-30,34265,4,1.28675374395199
2025-09-30,34269,4,1.2826131519238
2025-09-30,34274,5,1.59682525072526
2025-09-30,34282,8,2.53853564113286
2025-09-30,34283,1,0.317062069907596
2025-09-30,34291,8,2.52025556458133
2025-09-30,34294,3,0.942824209816232
2025-09-30,34296,2,0.627542326932914
2025-09-30,34298,2,0.626537148184395
2025-09-30,34304,6,1.87060012292792
2025-09-30,34308,4,1.24308123547987
2025-09-30,34311,3,0.930076724750169
2025-09-30,34315,4,1.23614392978301
2025-09-30,34322,7,2.151194222286
2025-09-30,34323,1,0.307068344123613
2025-09-30,34325,2,0.613157655808751
2025-09-30,34326,1,0.306334427369305
2025-09-30,34328,2,0.611692680307181
2025-09-30,34344,16,4.83161076411503
2025-09-30,34346,2,0.60299212487208
2025-09-30,34353,7,2.09877325103977
2025-09-30,34356,3,0.897335837698123
2025-09-30,34357,1,0.298874805637774
2025-09-30,34360,3,0.894494294469161
2025-09-30,34363,3,0.892370366212548
2025-09-30,34368,5,1.48140699348685
2025-09-30,34369,1,0.296047003980857
2025-09-30,34370,1,0.295812836453335
2025-09-30,34376,6,1.76647553108106
2025-09-30,34384,8,2.34046567040899
2025-09-30,34396,12,3.47764109763408
2025-09-30,34397,1,0.289575299416537
2025-09-30,34407,10,2.87306129274163
2025-09-30,34426,19,5.37803713890642
2025-09-30,34428,2,0.56522313842463
2025-09-30,34430,2,0.564338809717953
2025-09-30,34433,3,0.844523259357148
2025-09-30,34435,2,0.562135424974426
2025-09-30,34436,1,0.280848009645983
2025-09-30,34441,5,1.39876330549773
2025-09-30,34445,4,1.11552066988501
2025-09-30,34473,28,7.64023917272326
2025-09-30,34478,5,1.35904283023241
2025-09-30,34493,15,4.03001111127714
2025-09-30,34499,6,1.6045410591236
2025-09-30,34502,3,0.711850671624447
2025-09-30,34508,6,1.4171205798667
2025-09-30,34512,4,0.941836200130829
2025-09-30,34524,12,2.79950996037981
2025-09-30,34538,14,3.23114348502489
2025-09-30,34564,26,5.88241711811254
2025-09-30,34565,1,0.226074077791092
2025-09-30,34570,5,1.12606429288127
2025-09-30,34571,1,0.225041104121203
2025-09-30,34573,2,0.449396166432429
2025-09-30,34574,1,0.224526816421479
2025-09-30,34585,11,2.44918904727793
2025-09-30,34586,1,0.222484218163955
2025-09-30,34605,19,4.1666459629462
2025-09-30,34615,10,2.17642588493819
2025-09-30,34623,8,1.73064100556344
2025-09-30,34626,3,0.647521493679292
2025-09-30,34637,11,2.35462683041633
2025-09-30,34667,30,6.27856719395274
2025-09-30,34668,1,0.209128828621143
2025-09-30,34670,2,0.417631560234075
2025-09-30,34672,2,0.41700663588418
2025-09-30,34678,6,1.2454166226425
2025-09-30,34681,3,0.621313383201287
2025-09-30,34686,5,1.03166198487935
2025-09-30,34697,11,2.25111165400228
2025-09-30,34699,2,0.408683696072016
2025-09-30,34700,1,0.204189728416854
2025-09-30,34710,10,2.0267632015516
2025-09-30,34739,29,5.75262572812046
2025-09-30,34743,4,0.791124050901099
2025-09-30,34744,1,0.197635004668475
2025-09-30,34753,9,1.76694318079223
2025-09-30,34767,14,2.72039569454831
2025-09-30,34804,37,4.02841929969537
2025-09-30,34848,44,4.63976634566433
2025-09-30,34866,18,1.87356201461639
2025-09-30,34879,13,1.3405167888981
2025-09-30,34909,30,3.02764598975716
2025-09-30,34921,12,1.20072210543701
2025-09-30,34976,55,5.29267318099119
2025-09-30,34985,9,0.860595558244631
2025-09-30,35013,28,2.6252628020971
2025-09-30,35045,32,2.93400926753061
2025-09-30,35061,16,1.45078614650156
2025-09-30,35071,10,0.900479505104796
2025-09-30,35118,47,4.09740370944009
2025-09-30,35120,2,0.174118723666665
2025-09-30,35127,7,0.606500947768209
2025-09-30,35129,2,0.173049011940387
2025-09-30,35133,4,0.345152659473361
2025-09-30,35143,10,0.857009793692386
2025-09-30,35162,19,1.60739244798067
2025-09-30,35175,13,1.09013654435298
2025-09-30,35178,3,0.251059261481263
2025-09-30,35187,9,0.748605734724697
2025-09-30,35235,48,3.86573898347977
2025-09-30,35240,5,0.401336877302303
2025-09-30,35280,40,3.12634147273231
2025-09-30,35295,15,1.16079886638377
2025-09-30,35315,20,1.52745899943326
2025-09-30,35335,20,1.50753683226254
2025-09-30,35347,12,0.897449404803686
2025-09-30,35383,36,2.63000496343685
2025-09-30,35396,13,0.941765465963731
2025-09-30,35405,9,0.64821315239845
2025-09-30,35410,5,0.358959302620767
2025-09-30,35420,10,0.713312056119169
2025-09-30,35425,5,0.355511820632828
2025-09-30,35471,46,3.17595956707599
2025-09-30,35499,28,1.89918604691505
2025-09-30,35501,2,0.135484860212258
2025-09-30,35507,6,0.404918268034169
2025-09-30,35511,4,0.269265618183194
2025-09-30,35519,8,0.535825557134046
2025-09-30,35551,32,2.10074215382452
2025-09-30,35646,95,5.88107052418626
2025-09-30,35655,9,0.554101261936969
2025-09-30,35671,16,0.975521452134327
2025-09-30,35673,2,0.121792127535198
2025-09-30,35688,15,0.905172071067673
2025-09-30,35690,2,0.120543652381838
2025-09-30,35713,23,1.36714994020219
2025-09-30,35717,4,0.237193949541181
2025-09-30,35726,9,0.530810058408651
2025-09-30,35737,11,0.644506839332693
2025-09-30,35738,1,0.058556491891018
2025-09-30,35765,27,1.5557776398983
2025-09-30,35816,51,2.85147846905208
2025-09-30,35842,26,1.43174091998782
2025-09-30,35850,8,0.438486197148116
2025-09-30,35879,29,1.56298805450003
2025-09-30,35881,2,0.107667725272407
2025-09-30,36034,153,7.55199601133398
2025-09-30,36074,40,1.93114368747148
2025-09-30,36083,9,0.432361570795905
2025-09-30,36112,29,1.37122431599726
2025-09-30,36122,10,0.470267750094949
2025-09-30,36182,60,2.73170194269288
2025-09-30,36226,44,1.95687023774151
2025-09-30,36309,83,3.53444396952698
2025-09-30,36310,1,0.0425616325761667
2025-09-30,36313,3,0.127486943399716
2025-09-30,36324,11,0.464805405747127
2025-09-30,36364,40,1.65589900097797
2025-09-30,36374,10,0.411872712538011
2025-09-30,36618,244,8.91472846142848
2025-09-30,36622,4,0.145866478149148
2025-09-30,36647,25,0.900980346754583
2025-09-30,36663,16,0.572319406457701
2025-09-30,36680,17,0.603287373053472
2025-09-30,36766,86,2.93377531204382
2025-09-30,36776,10,0.339597117611564
2025-09-30,36783,7,0.236968489800643
2025-09-30,36798,15,0.504376851085371
2025-09-30,36899,101,3.24806434568806
2025-09-30,36929,30,0.952344937457868
2025-09-30,36980,51,1.58415775952713
2025-09-30,37187,207,5.90882140723955
2025-09-30,37352,165,4.42225693653752
2025-09-30,37429,77,2.00654543585295
2025-09-30,37644,215,5.20296777917506
2025-09-30,37650,6,0.144913045268834
2025-09-30,37690,40,0.953592869615036
2025-09-30,37739,49,1.15002569803238
2025-09-30,37845,106,2.4078477225325
2025-09-30,37861,16,0.36171068058878
2025-09-30,38314,453,9.07633325721297
2025-09-30,38412,98,1.92022044937081
2025-09-30,38514,102,1.95554512937061
2025-09-30,38524,10,0.191326360015507
2025-09-30,39333,809,13.7340592610784
2025-09-30,39632,299,4.9714719289566
2025-09-30,39633,1,0.0166261913952957
2025-09-30,39872,239,3.9438755205366
2025-09-30,40512,640,10.769567876171
2025-09-30,40822,310,5.37675645370696
2025-09-30,41244,422,7.79519591201622
2025-09-30,41267,23,0.426625774137679
2025-09-30,41276,9,0.167215589878781
2025-09-30,41749,473,9.73779504521784
2025-09-30,41761,12,0.247793402846075
2025-09-30,41848,87,1.83730824519464
2025-09-30,41876,28,0.595742803818502
2025-09-30,41891,15,0.320439795896471
2025-09-30,41908,17,0.364845604239228
2025-09-30,42003,95,2.09369968274008
2025-09-30,42064,61,1.36840967602126
2025-09-30,42073,9,0.202434031936805
2025-09-30,42085,12,0.270875424408167
2025-09-30,42090,5,0.113033114592461
2025-09-30,42117,27,0.615349039160034
2025-09-30,42194,77,1.79695981624656
2025-09-30,42211,17,0.398857104660306
2025-09-30,42226,15,0.353608031891037
2025-09-30,42786,560,16.1245096789289
2025-09-30,42949,163,5.01629314743298
2025-09-30,43070,121,3.92179561310021
2025-09-30,43283,213,0.546838329701728
2025-09-30,43721,438,1.37778209631179
2025-09-30,43974,253,0.889124059823463
2025-09-30,46709,2735,10.558705176878
2025-09-30,46735,26,0.224678713548303
2025-09-30,46737,2,0.017290687859226
2025-09-30,46787,50,0.437071613408812
2025-09-30,47765,978,10.2225482819125
2025-09-30,47783,18,0.188639157757606
2025-09-30,51317,3534,13.5072883192632
2025-09-30,51904,587,5.94252504929921
2025-09-30,51945,41,0.412295010507998
2025-09-30,51989,44,0.439232933546604
2025-09-30,52142,153,1.48724183301881
2025-09-30,52164,22,0.213004858699826
2025-09-30,52263,99,0.941138048254115
2025-09-30,52297,34,0.321139762132027
2025-09-30,52424,127,1.17008750181268
2025-09-30,52522,98,0.885013465825603
2025-09-30,53452,930,6.70307332661477
2025-09-30,53499,47,0.33434674571709
2025-09-30,54127,628,3.69107414495588
2025-09-30,54334,207,1.13511879804575
2025-09-30,54472,138,0.721271528667928
2025-09-30,54525,53,0.271846529468612
2025-09-30,54827,302,1.38598205545996
2025-09-30,55100,273,1.12645969914253
2025-09-30,55521,421,1.45837180925201
2025-09-30,57001,1480,5.43571171623166
2025-09-30,57004,3,0.0132470843978397
2025-09-30,57281,277,1.04974782525683
2025-10-01,34202,1,0.398047407810544
2025-10-01,34203,1,0.3978592709746
2025-10-01,34204,1,0.397671226408867
2025-10-01,34205,1,0.39748327406657
2025-10-01,34206,1,0.397295413900958
2025-10-01,34208,2,0.793839939825807
2025-10-01,34209,1,0.396732385997081
2025-10-01,34211,2,0.792714988177154
2025-10-01,34212,1,0.396170186002661
2025-10-01,34213,1,0.395982969766854
2025-10-01,34218,5,1.97524132355415
2025-10-01,34219,1,0.394861598598845
2025-10-01,34220,1,0.394675024011583
2025-10-01,34221,1,0.394488540902661
2025-10-01,34222,1,0.394302149225715
2025-10-01,34226,4,1.57422998364522
2025-10-01,34228,2,0.786371433284644
2025-10-01,34231,3,1.17788619280315
2025-10-01,34233,2,0.784515724108849
2025-10-01,34239,6,2.34688461001389
2025-10-01,34243,4,1.56163585178379
2025-10-01,34245,2,0.780080539219722
2025-10-01,34253,8,3.10855284534889
2025-10-01,34262,9,3.48228834396998
2025-10-01,34263,1,0.386738244521345
2025-10-01,34264,1,0.38655565144139
2025-10-01,34265,1,0.386373147822577
2025-10-01,34268,3,1.15747851984007
2025-10-01,34269,1,0.385644027052928
2025-10-01,34272,3,1.15529437079973
2025-10-01,34273,1,0.384916334041101
2025-10-01,34279,6,2.30296479149503
2025-10-01,34290,11,4.2002345012003
