"Date","t","L.dur","x.use"
2025-09-30,34210,1,0.480559694615549
2025-09-30,34211,1,0.480253720077587
2025-09-30,34212,1,0.479947975661289
2025-09-30,34218,6,2.8687099860488
2025-09-30,34220,2,0.955020563540954
2025-09-30,34226,6,2.85414965818466
2025-09-30,34228,2,0.950174411666352
2025-09-30,34229,1,0.474785344330435
2025-09-30,34230,1,0.474483709529153
2025-09-30,34231,1,0.474182301240943
2025-09-30,34232,1,0.473881119277583
2025-09-30,34233,1,0.473580163451023
2025-09-30,34239,6,2.83067500112993
2025-09-30,34240,1,0.471479788734833
2025-09-30,34242,2,0.941763412446874
2025-09-30,34244,2,0.940569041549098
2025-09-30,34246,2,0.93937646179854
2025-09-30,34249,3,1.40638641610944
2025-09-30,34256,7,3.26704114241823
2025-09-30,34259,3,1.39750222178311
2025-09-30,34260,1,0.465539153326683
2025-09-30,34261,1,0.465244453665215
2025-09-30,34262,1,0.464949974760094
2025-09-30,34263,1,0.464655716428279
2025-09-30,34266,3,1.39132278913421
2025-09-30,34269,3,1.38868436474181
2025-09-30,34273,4,1.84690089796201
2025-09-30,34275,2,0.922283509523502
2025-09-30,34277,2,0.921118315735868
2025-09-30,34290,13,5.93831489985685
2025-09-30,34292,2,0.912434714622127
2025-09-30,34295,3,1.36606447729333
2025-09-30,34300,5,2.26960781654895
2025-09-30,34301,1,0.453635552741652
2025-09-30,34302,1,0.453349755735013
2025-09-30,34303,1,0.453064172113293
2025-09-30,34306,3,1.3566260993826
2025-09-30,34313,7,3.15154023332158
2025-09-30,34315,2,0.899307497232462
2025-09-30,34324,9,4.02404307230829
2025-09-30,34326,2,0.893108478540817
2025-09-30,34328,2,0.891986836788521
2025-09-30,34330,2,0.890866865827936
2025-09-30,34336,6,2.66255085046759
2025-09-30,34338,2,0.886403634846165
2025-09-30,34339,1,0.442923799379524
2025-09-30,34341,2,0.884736768012045
2025-09-30,34343,2,0.883627590227264
2025-09-30,34347,4,1.76282836530142
2025-09-30,34349,2,0.880309947424279
2025-09-30,34357,8,3.50363760167817
2025-09-30,34361,4,1.74743785100639
2025-09-30,34363,2,0.872626128286581
2025-09-30,34366,3,1.3064849628521
2025-09-30,34374,8,3.46657875122647
2025-09-30,34375,1,0.433051670030048
2025-09-30,34376,1,0.43278119706921
2025-09-30,34382,6,2.5869754153232
2025-09-30,34384,2,0.861249252857676
2025-09-30,34385,1,0.430355954260531
2025-09-30,34387,2,0.859638415118566
2025-09-30,34388,1,0.429551132698893
2025-09-30,34389,1,0.429283256613938
2025-09-30,34390,1,0.429015579141058
2025-09-30,34395,5,2.13840082625203
2025-09-30,34400,5,2.13174846120682
2025-09-30,34401,1,0.426084188761173
2025-09-30,34403,2,0.851107543257163
2025-09-30,34405,2,0.850048279714515
2025-09-30,34413,8,3.38330752512302
2025-09-30,34415,2,0.844775432774479
2025-09-30,34430,15,6.27704226915703
2025-09-30,34432,2,0.835900659986068
2025-09-30,34433,1,0.41769104034837
2025-09-30,34438,5,2.08198731243312
2025-09-30,34439,1,0.416139319889971
2025-09-30,34446,7,2.90036355376291
2025-09-30,34460,14,5.75066969136481
2025-09-30,34464,4,1.63898921979521
2025-09-30,34465,1,0.409494068279643
2025-09-30,34471,6,2.44787137083217
2025-09-30,34487,16,6.4635168914998
2025-09-30,34495,8,3.215864494964
2025-09-30,34502,7,2.34182131423998
2025-09-30,34504,2,0.66826880553533
2025-09-30,34505,1,0.333928879828007
2025-09-30,34513,8,2.65832096578111
2025-09-30,34524,11,3.63057736296923
2025-09-30,34525,1,0.329849960643783
2025-09-30,34526,1,0.329647582269298
2025-09-30,34530,4,1.31535820639607
2025-09-30,34536,6,1.96579164493448
2025-09-30,34538,2,0.654461165559746
2025-09-30,34539,1,0.327030124260058
2025-09-30,34541,2,0.653259295251566
2025-09-30,34547,6,1.95259039429158
2025-09-30,34550,3,0.974504237609645
2025-09-30,34564,14,4.50892506257555
2025-09-30,34565,1,0.321869396725908
2025-09-30,34567,2,0.642952939155577
2025-09-30,34569,2,0.642168233161971
2025-09-30,34570,1,0.320888155098171
2025-09-30,34579,9,2.87217838189624
2025-09-30,34585,6,1.90779510371196
2025-09-30,34589,4,1.26876784326789
2025-09-30,34598,9,2.83913051462311
2025-09-30,34608,10,3.13546668138768
2025-09-30,34614,6,1.87443583898866
2025-09-30,34630,16,4.95021396676557
2025-09-30,34631,1,0.309200936975151
2025-09-30,34646,15,4.59608535845172
2025-09-30,34654,8,2.43941842568299
2025-09-30,34662,8,2.42765982126713
2025-09-30,34672,10,3.01632151882138
2025-09-30,34673,1,0.301450346235654
2025-09-30,34674,1,0.301268672332782
2025-09-30,34677,3,0.902173320075394
2025-09-30,34678,1,0.300543292036461
2025-09-30,34679,1,0.300362275261741
2025-09-30,34680,1,0.300181389595319
2025-09-30,34681,1,0.300000634931633
2025-09-30,34682,1,0.299820011165213
2025-09-30,34683,1,0.299639518190683
2025-09-30,34687,4,1.19567540842862
2025-09-30,34688,1,0.298739011514649
2025-09-30,34689,1,0.29855930108371
2025-09-30,34704,15,4.43818789510506
2025-09-30,34705,1,0.295701550979633
2025-09-30,34713,8,2.35428022617083
2025-09-30,34737,24,6.96202172588841
2025-09-30,34743,6,1.73427214743131
2025-09-30,34750,7,2.01487296713226
2025-09-30,34758,8,2.29174178823436
2025-09-30,34762,4,1.14314017573656
2025-09-30,34789,27,7.59315529637777
2025-09-30,34790,1,0.281060885735591
2025-09-30,34805,15,2.29303908704825
2025-09-30,34814,9,1.36850217259399
2025-09-30,34830,16,2.40996012738745
2025-09-30,34851,21,3.12408705948319
