"","x.use","vol"
"1",0.44086088268931,109
"2",0.880124000228316,100
"3",0.87852954679561,100
"4",0.876938397570784,108
"5",0.438072029847271,300
"6",0.437675272531206,100
"7",2.61182007958574,225
"8",0.43490945759768,100
"9",0.434515976501371,100
"10",0.867460472342377,100
"11",0.433337976014487,110
"12",1.72709196548056,100
"13",0.861985852421996,425
"14",0.860428948555217,100
"15",0.858875263837803,100
"16",0.857324790985383,162
"17",0.428275378368511,100
"18",1.28135017773981,100
"19",2.12596803888851,100
"20",1.2721334960054,100
"21",0.423662253237003,100
"22",0.845797892200147,150
"23",0.422517883502702,896
"24",1.26413116276472,280
"25",2.93110174444233,100
"26",0.418352060930497,100
"27",0.417975689752405,185
"28",1.66589632613762,200
"29",0.831451194401515,695
"30",0.415351933451167,150
"31",1.24269975195938,100
"32",0.413861124424264,200
"33",3.28718301617868,200
"34",0.820321744575726,100
"35",0.409792938629492,520
"36",1.22607422209721,119
"37",4.8518294895791,190
"38",0.807191282067738,100
"39",4.00000442060317,100
"40",0.399642948767482,100
"41",6.30356262423668,100
"42",0.786540795203846,500
"43",1.56748070077524,277
"44",0.391521015245175,300
"45",1.17142703562118,100
"46",0.779561138700043,200
"47",1.16622171148758,197
"48",0.776098019803652,120
"49",0.387703760005751,220
"50",1.92991399349173,100
"51",0.385639661307599,500
"52",0.769908876493402,100
"53",1.53435275208663,5000
"54",0.765814309194033,300
"55",1.14566463088568,100
"56",0.381549255528764,100
"57",0.761744767339572,340
"58",0.760393785592928,100
"59",3.02006941992762,200
"60",4.48220714829204,100
"61",2.59847965709634,100
"62",0.741111139213021,200
"63",2.21157678819726,100
"64",0.368270719884157,1079
"65",0.367945639288913,223
"66",0.36762088921139,100
"67",1.46530074684887,240
"68",2.90999627934507,100
"69",2.17098892935416,102
"70",0.722389463781259,500
"71",1.08072605400957,150
"72",1.43590494492415,220
"73",1.07409079483972,100
"74",1.07126150190542,600
"75",2.48428409358904,100
"76",1.76671661032654,100
"77",0.35303338437472,200
"78",2.10708199756894,200
"79",0.701130290848024,100
"80",0.699902402920342,200
"81",3.4690003840032,100
"82",5.13571062055752,150
"83",3.39405605271967,200
"84",1.19743410553411,200
"85",3.92257659423512,100
"86",1.17065525908831,105
"87",0.389541401000828,142
"88",0.969636982539615,100
"89",0.193759243249132,100
"90",0.579767385589625,130
"91",0.193088315800703,300
"92",1.15252176590987,100
"93",1.14654968618387,200
"94",1.7064879591858,100
"95",1.31926500871246,100
"96",2.97412717332148,100
"97",1.10954847275754,100
"98",1.28669851968045,500
"99",2.1831362588653,100
"100",0.544380071318152,100
"101",0.903415647185999,200
"102",0.540656539708188,100
"103",3.368896801379,200
"104",2.10601822515306,100
"105",0.873770864364366,300
"106",1.56076430011696,132
"107",1.37792589820847,145
"108",0.686621871936229,200
"109",1.36393486848119,100
"110",2.52502124745871,1066
"111",1.33757836930236,250
"112",0.832454675460871,125
"113",0.498206363416677,400
"114",0.165928349363465,100
"115",1.48203552421837,200
"116",2.43898509158199,100
"117",0.809576186209298,100
"118",2.08199010961778,200
"119",0.479248861044828,100
"120",0.478042025125606,825
"121",1.8930001696099,100
"122",0.628886935760392,100
"123",0.31391673846279,100
"124",9.6832286251241,100
"125",0.268754387528665,100
"126",1.60448315436251,250
"127",1.5964869127672,200
"128",3.68202292756008,1000
"129",0.262783274636474,100
"130",1.04764777724998,100
"131",0.52295509816342,100
"132",0.782482615633345,200
"133",2.8430635087158,100
"134",2.05403618013906,100
"135",3.30213896941937,300
"136",1.26482271760796,100
"137",0.25275592168439,120
"138",0.504678567457289,100
"139",1.75621171816928,228
"140",2.241315527588,100
"141",0.248830237687336,100
"142",0.248625614671846,100
"143",0.248421189363189,100
"144",0.74342729270872,400
"145",0.987982921206898,100
"146",0.739163291567397,300
"147",1.95820081861684,100
"148",1.94539872163348,100
"149",0.242975674019212,200
"150",4.54532713464803,100
"151",0.23903237700494,100
"152",1.19029178067176,100
"153",2.36124303677665,100
"154",1.87672306019349,300
"155",0.702054576483071,135
"156",2.78094989426576,400
"157",0.231557637871904,100
"158",0.692982475641074,100
"159",1.15029308499486,220
"160",3.63351666354748,300
"161",2.92135792522906,200
"162",2.22912907288518,143
"163",5.46175525858211,100
"164",5.35329788406903,100
"165",1.70212212806027,430
"166",1.27048235946419,300
"167",0.633720370535024,163
"168",0.421805930585268,175
"169",1.67648558778415,399
"170",1.66582842808733,2000
"171",1.65525156737534,100
"172",0.619239678674067,100
"173",3.66269503697666,300
"174",0.406321086602867,100
"175",1.81545053586629,298
"176",4.75021922949957,100
"177",0.197769694423167,200
"178",0.197613734157417,100
"179",3.1222108072936,1000
"180",0.778100274734325,100
"181",0.388438752270485,200
"182",4.94772259269456,100
"183",0.190148059508513,100
"184",0.379701100310134,100
"185",0.568215981056127,120
"186",0.378218407695339,100
"187",0.188961349508105,192
"188",2.98582956282664,299
"189",0.929440306861655,100
"190",11.4885708049018,100
"191",2.44789321032131,100
"192",0.174714900579748,100
"193",1.56158054953746,120
"194",1.37956298518693,100
"195",0.516145653611711,100
"196",1.19788823386418,500
"197",0.51220112871123,150
"198",0.170602890527066,100
"199",0.340683227251528,100
"200",2.19251485000917,127
"201",1.17428587432809,175
"202",0.835579501683138,100
"203",2.31478248215463,125
"204",0.494893068245276,200
"205",3.24951375890838,124
"206",4.7648105615257,100
"207",1.10592961597324,134
"208",0.630056041005977,100
"209",1.56331732866125,110
"210",3.07998415872325,128
"211",0.614151076918338,138
"212",0.153422671203033,100
"213",1.06833932572973,200
"214",0.15250563828938,100
"215",1.96338452176072,100
"216",1.49905919597498,100
"217",0.597837184752914,125
"218",3.3792133305435,100
"219",0.877614711349797,500
"220",1.01858054017247,200
"221",1.15721195851887,200
"222",1.00732835755996,500
"223",2.5560634595023,100
"224",0.566341380438587,300
"225",2.65276781526211,100
"226",0.417935969395181,100
"227",0.694007701080281,200
"228",1.37787469725319,200
"229",1.3678242875639,200
"230",2.56305073577408,100
"231",1.20614032958589,464
"232",0.133918048595775,256
"233",0.267446443825312,100
"234",0.798844916902838,200
"235",0.398552348043757,100
"236",0.661845525434065,600
"237",0.264354066079818,300
"238",0.39566869387568,100
"239",2.34325352695701,100
"240",0.130086615709226,100
"241",0.129992563395672,100
"242",3.44207892373238,148
"243",3.13037124247435,100
"244",1.36655203431203,150
"245",1.23346737040176,100
"246",2.19190969971075,100
"247",2.28262447590778,266
"248",12.3334952798311,200
"249",2.08340941381494,100
"250",0.872366158149355,195
"251",1.72549731874596,200
"252",1.07100604840026,200
"253",1.58997120005884,100
"254",0.211704300044847,100
"255",0.316901176621405,200
"256",1.46470563436915,100
"257",1.4507085091213,100
"258",0.413354321845941,442
"259",0.309379877428602,100
"260",1.02424033940326,100
"261",0.510374943209403,100
"262",1.11443559420132,100
"263",0.101243349030127,100
"264",1.20504238298266,100
"265",1.58937124064798,200
"266",1.28004992262697,500
"267",1.36554343825668,100
"268",0.872540717288232,100
"269",0.386753031468098,132
"270",0.577793088457934,193
"271",0.575468494631262,112
"272",0.0958470351854502,161
"273",0.667785272092488,350
"274",2.06807755178297,100
"275",0.748023035894447,100
"276",0.465958448963224,147
"277",1.47527457784886,100
"278",1.09767692521078,1000
"279",1.62701032087818,100
"280",0.54019131375148,100
"281",0.359178000852449,100
"282",1.33367050946955,2983
"283",0.0888528857733164,300
"284",0.794958759009596,150
"285",0.176425624221031,200
"286",2.33999471719824,100
"287",3.3775474976014,200
"288",6.87073226685164,100
"289",1.9657510516926,100
"290",3.66134843204647,100
"291",0.757996332866818,100
"292",2.23162429727134,129
"293",2.97301185124258,300
"294",3.37896732932132,150
"295",0.560401469173741,477
"296",4.69872346825679,500
"297",0.931825638946868,100
"298",2.34479486975545,100
"299",0.324691923304761,192
"300",8.03937250752249,150
"301",1.41993288585473,100
"302",1.97242333949914,123
"303",1.59843432330354,200
"304",1.12876249220926,100
"305",3.64055271616521,100
"306",0.324922073860339,400
"307",0.805500737345972,100
"308",2.20321247674993,250
"309",0.573524318930609,100
"310",0.311794677426865,100
"311",0.155639039982249,200
"312",1.88085425454495,307
"313",1.10497126235205,225
"314",0.796643183291104,300
"315",2.28139830942223,100
"316",0.38665649913683,100
"317",1.66023629404357,500
"318",0.565599478220802,100
"319",0.281899776054402,100
"320",0.699168994690562,281
"321",0.0931239584736143,300
"322",2.66330998413837,100
"323",1.42067041845532,400
"324",0.30964755894147,127
"325",0.176575914819174,100
"326",0.482834728961148,225
"327",2.38856982683916,100
"328",1.17744469188979,150
"329",0.58457728444381,250
"330",1.516541667023,100
"331",0.407836408124063,100
"332",4.24996549839183,172
"333",0.269536017180518,100
"334",2.1718559516471,100
"335",0.594581234443552,250
"336",1.70819256747158,2000
"337",0.898030571846152,179
"338",0.250628420382248,100
"339",2.22462574035485,100
"340",0.825128970147093,200
"341",3.28677293608909,100
"342",1.51307731054875,100
"343",0.827566991864767,400
"344",1.92131031372206,200
"345",0.0619247335407876,200
"346",2.96833507184222,100
"347",2.15859411993228,100
"348",1.27180131842925,100
"349",1.3852173045061,100
"350",3.47440652232059,100
"351",0.105125170632133,100
"352",3.46927516568451,100
"353",2.57053976537319,100
"354",2.54448026763098,100
"355",6.07464259326958,100
"356",1.46609488229743,200
"357",0.144246857044305,100
"358",0.754256485592902,250
"359",1.5550831925874,100
"360",1.48375816158818,100
"361",1.05804761738847,100
"362",2.61605889727439,200
"363",3.4547501047749,100
"364",2.87071303970945,300
"365",0.895992352288689,100
"366",2.09542907542901,100
"367",3.74079404880497,100
"368",0.457622383555703,100
"369",0.0788403819905696,100
"370",0.330083464268986,100
"371",0.2508953707626,100
"372",0.63910563641913,100
"373",0.155658091250145,100
"374",0.263987509648446,500
"375",1.36564224121587,149
"376",0.595479491201305,100
"377",6.61794862265485,100
"378",0.0730201047256123,339
"379",2.24237001013057,100
"380",0.678383775952814,400
"381",2.86702829936672,100
"382",1.23098797320358,200
"383",0.357749305372994,100
"384",0.200315980582162,100
"385",0.0286161406882963,100
"386",0.486385997616243,100
"387",7.14315383401057,226
"388",4.41239078677516,100
"389",2.4991487581957,100
"390",1.78572721119724,105
"391",3.75382460239199,100
"392",0.0157747729714119,500
"393",0.725176627896286,100
"394",2.18898071922308,117
"395",2.18211873400318,100
"396",0.175109541702073,100
"397",1.87255662457959,100
"398",2.67163628009407,104
"399",1.1344166072065,200
"400",0.193671343312011,300
"401",0.066332884552661,150
"402",0.74639330901623,100
"403",0.865276553989847,100
"404",2.45618392944227,500
"405",0.543284447856209,100
"406",1.82314222059577,200
"407",0.528580445964765,250
"408",1.43489290533688,250
"409",1.17836202388959,100
"410",4.03508423644988,100
"411",0.00352073768129383,200
"412",1.07041176993714,100
"413",0.676529934835995,200
"414",0.675428556230968,158
"415",1.01067084392448,200
"416",0.336616157750672,400
"417",1.00738622713497,279
"418",0.670499183822007,136
"419",1.66944876078548,100
"420",0.666695382590979,243
"421",2.32021210973676,150
"422",2.63452890885545,100
"423",0.329049453531439,110
"424",0.328783055788943,100
"425",0.98395630105673,100
"426",0.327720082402923,100
"427",0.327454992018907,100
"428",3.24818374886872,100
"429",2.58182123647509,100
"430",1.28675374395199,122
"431",1.2826131519238,100
"432",1.59682525072526,350
"433",2.53853564113286,200
"434",0.317062069907596,100
"435",2.52025556458133,161
"436",0.942824209816232,100
"437",0.627542326932914,100
"438",0.626537148184395,100
"439",1.87060012292792,100
"440",1.24308123547987,200
"441",0.930076724750169,300
"442",1.23614392978301,100
"443",2.151194222286,100
"444",0.307068344123613,100
"445",0.613157655808751,100
"446",0.306334427369305,100
"447",0.611692680307181,101
"448",4.83161076411503,800
"449",0.60299212487208,300
"450",2.09877325103977,100
"451",0.897335837698123,100
"452",0.298874805637774,100
"453",0.894494294469161,200
"454",0.892370366212548,200
"455",1.48140699348685,200
"456",0.296047003980857,200
"457",0.295812836453335,100
"458",1.76647553108106,100
"459",2.34046567040899,100
"460",3.47764109763408,9955
"461",0.289575299416537,157
"462",2.87306129274163,250
"463",5.37803713890642,100
"464",0.56522313842463,100
"465",0.564338809717953,250
"466",0.844523259357148,300
"467",0.562135424974426,400
"468",0.280848009645983,200
"469",1.39876330549773,100
"470",1.11552066988501,2500
"471",7.64023917272326,100
"472",1.35904283023241,100
"473",4.03001111127714,136
"474",1.6045410591236,200
"475",0.711850671624447,560
"476",1.4171205798667,200
"477",0.941836200130829,100
"478",2.79950996037981,344
"479",3.23114348502489,100
"480",5.88241711811254,800
"481",0.226074077791092,276
"482",1.12606429288127,250
"483",0.225041104121203,100
"484",0.449396166432429,100
"485",0.224526816421479,373
"486",2.44918904727793,100
"487",0.222484218163955,100
"488",4.1666459629462,127
"489",2.17642588493819,100
"490",1.73064100556344,400
"491",0.647521493679292,500
"492",2.35462683041633,131
"493",6.27856719395274,200
"494",0.209128828621143,100
"495",0.417631560234075,100
"496",0.41700663588418,200
"497",1.2454166226425,200
"498",0.621313383201287,100
"499",1.03166198487935,100
"500",2.25111165400228,100
"501",0.408683696072016,135
"502",0.204189728416854,100
"503",2.0267632015516,100
"504",5.75262572812046,100
"505",0.791124050901099,100
"506",0.197635004668475,100
"507",1.76694318079223,300
"508",2.72039569454831,100
"509",4.02841929969537,100
"510",4.63976634566433,100
"511",1.87356201461639,100
"512",1.3405167888981,200
"513",3.02764598975716,100
"514",1.20072210543701,500
"515",5.29267318099119,100
"516",0.860595558244631,100
"517",2.6252628020971,130
"518",2.93400926753061,1000
"519",1.45078614650156,100
"520",0.900479505104796,100
"521",4.09740370944009,100
"522",0.174118723666665,150
"523",0.606500947768209,100
"524",0.173049011940387,690
"525",0.345152659473361,500
"526",0.857009793692386,100
"527",1.60739244798067,600
"528",1.09013654435298,100
"529",0.251059261481263,300
"530",0.748605734724697,100
"531",3.86573898347977,100
"532",0.401336877302303,138
"533",3.12634147273231,100
"534",1.16079886638377,100
"535",1.52745899943326,150
"536",1.50753683226254,100
"537",0.897449404803686,100
"538",2.63000496343685,125
"539",0.941765465963731,100
"540",0.64821315239845,190
"541",0.358959302620767,100
"542",0.713312056119169,100
"543",0.355511820632828,100
"544",3.17595956707599,100
"545",1.89918604691505,100
"546",0.135484860212258,100
"547",0.404918268034169,100
"548",0.269265618183194,100
"549",0.535825557134046,200
"550",2.10074215382452,300
"551",5.88107052418626,100
"552",0.554101261936969,100
"553",0.975521452134327,100
"554",0.121792127535198,300
"555",0.905172071067673,150
"556",0.120543652381838,700
"557",1.36714994020219,100
"558",0.237193949541181,111
"559",0.530810058408651,300
"560",0.644506839332693,195
"561",0.058556491891018,100
"562",1.5557776398983,100
"563",2.85147846905208,300
"564",1.43174091998782,200
"565",0.438486197148116,100
"566",1.56298805450003,100
"567",0.107667725272407,100
"568",7.55199601133398,500
"569",1.93114368747148,100
"570",0.432361570795905,100
"571",1.37122431599726,100
"572",0.470267750094949,100
"573",2.73170194269288,100
"574",1.95687023774151,100
"575",3.53444396952698,100
"576",0.0425616325761667,100
"577",0.127486943399716,100
"578",0.464805405747127,200
"579",1.65589900097797,100
"580",0.411872712538011,100
"581",8.91472846142848,100
"582",0.145866478149148,100
"583",0.900980346754583,300
"584",0.572319406457701,100
"585",0.603287373053472,100
"586",2.93377531204382,500
"587",0.339597117611564,300
"588",0.236968489800643,1975
"589",0.504376851085371,100
"590",3.24806434568806,300
"591",0.952344937457868,100
"592",1.58415775952713,100
"593",5.90882140723955,100
"594",4.42225693653752,150
"595",2.00654543585295,490
"596",5.20296777917506,230
"597",0.144913045268834,200
"598",0.953592869615036,1000
"599",1.15002569803238,250
"600",2.4078477225325,100
"601",0.36171068058878,367
"602",9.07633325721297,250
"603",1.92022044937081,100
"604",1.95554512937061,444
"605",0.191326360015507,100
"606",13.7340592610784,105
"607",4.9714719289566,500
"608",0.0166261913952957,277
"609",3.9438755205366,106
"610",10.769567876171,100
"611",5.37675645370696,100
"612",7.79519591201622,100
"613",0.426625774137679,200
"614",0.167215589878781,100
"615",9.73779504521784,100
"616",0.247793402846075,100
"617",1.83730824519464,125
"618",0.595742803818502,150
"619",0.320439795896471,100
"620",0.364845604239228,100
"621",2.09369968274008,277
"622",1.36840967602126,127
"623",0.202434031936805,100
"624",0.270875424408167,201
"625",0.113033114592461,400
"626",0.615349039160034,100
"627",1.79695981624656,102
"628",0.398857104660306,100
"629",0.353608031891037,125
"630",16.1245096789289,600
"631",5.01629314743298,100
"632",3.92179561310021,100
"633",0.546838329701728,100
"634",1.37778209631179,450
"635",0.889124059823463,100
"636",10.558705176878,100
"637",0.224678713548303,300
"638",0.017290687859226,100
"639",0.437071613408812,500
"640",10.2225482819125,100
