x.use,Wei,GG,Burr,GB2,EGIG,TSCD
1.150025698,2.013303184,1.916161303,2.017132559,2.025920493,1.950537365,1.548896674
2.407847723,2.067538357,2.075513147,2.215891803,2.083507103,2.060902958,1.825021308
0.361710681,1.851678621,1.767606183,1.817811224,1.882808189,1.816312759,1.507096572
9.076333257,2.48600922,2.496127187,2.658772669,2.417619401,2.45255669,2.142399265
1.920220449,2.412613123,2.478524626,2.596433508,2.397639952,2.40989623,2.299782104
1.955545129,2.352351227,2.479987322,2.508846024,2.35757743,2.386171848,2.433764849
0.19132636,2.051705107,2.004877609,2.002299839,2.045002739,1.961241668,1.672549612
13.73405926,2.956635687,2.900356043,3.191907858,2.787790764,2.881906935,2.28285226
4.971471929,3.070779454,3.198280399,3.657504295,2.984569219,3.023387292,2.497238003
0.016626191,2.459693565,2.425979258,2.701507269,2.54235983,1.481533961,1.038048546
3.943875521,2.647550125,2.68913295,3.097931681,2.713642465,1.664424143,1.174557946
10.76956788,3.139626175,3.497114394,4.044499419,3.276551233,2.20973672,1.378357346
5.376756454,3.206273337,3.738802031,4.231968176,3.450243755,2.440341149,1.576068623
7.795195912,3.438678778,4.192960977,4.674982307,3.870350471,2.776102164,1.862241581
0.426625774,2.885610408,3.320224552,3.626068694,3.302511288,2.460855476,1.651489754
0.16721559,2.489900036,2.599498082,2.758054583,2.759128708,2.000456201,1.369644861
9.737795045,3.028521466,3.340932366,3.765113734,3.266375681,2.636859266,1.903026516
0.247793403,2.589385753,2.644903577,2.799488089,2.781510264,2.163827111,1.584007349
1.837308245,2.419299044,2.548437217,2.653405619,2.648849331,2.179623296,1.573519516
0.595742804,2.212452253,2.178347287,2.195837056,2.364822997,1.986309377,1.506327725
0.320439796,2.014524209,1.830002515,1.754172672,2.048334485,1.728197965,1.373891557
0.364845604,1.797994751,1.580509686,1.489007951,1.843324239,1.564830123,1.260568705
2.093699683,1.916552079,1.725013648,1.73064565,1.926655028,1.675113254,1.395436654
1.368409676,1.884363048,1.731319589,1.727074995,1.946023823,1.718721431,1.530035139
0.202434032,1.716542697,1.455240542,1.446451622,1.705410653,1.470556608,1.192265736
0.270875424,1.558324294,1.233625515,1.252836444,1.535923709,1.35431742,1.130630987
0.113033115,1.384302118,1.006698272,1.050640694,1.336772739,1.098483978,0.949173217
0.615349039,1.395151238,1.004123953,1.056844198,1.283814806,1.125891497,0.970550665
1.796959816,1.582933392,1.202034295,1.289380864,1.398100347,1.299028625,1.112716925
0.398857105,1.48949458,1.104880539,1.152697339,1.289183816,1.245923333,1.046922391
0.353608032,1.394862168,1.023994154,1.062717439,1.21920906,1.2036973,1.044310155
16.12450968,2.488193196,2.101635443,1.825899615,1.879616094,2.136331665,2.122795708
5.016293147,2.655545784,2.429321872,2.40372786,2.159106138,2.377334214,2.366819429
3.921795613,2.791692299,2.636946427,2.725403773,2.338857628,2.504374379,2.581479631
0.54683833,2.394265691,2.281160776,2.250672098,2.093142991,2.258612953,2.302447541
1.377782096,2.303159171,2.172143199,2.121356093,2.010310467,2.231902541,2.121778117
0.88912406,2.151241487,2.01292269,1.946780576,1.91236443,2.110563276,2.058314064
10.55870518,2.768543741,2.92252464,2.827054961,2.540247894,2.780407896,2.573730847
0.224678714,2.368949866,2.334017161,2.231970661,2.241431927,2.334330452,1.832473187
0.017290688,2.029761943,1.763564949,1.707745246,1.873603485,1.238011905,0.722719837
0.437071613,1.835675241,1.54332463,1.434857864,1.731105532,1.213499542,0.771257214
10.22254828,2.522483469,2.386696455,2.464876088,2.267959559,1.851721546,1.435218845
0.188639158,2.174214481,1.94282274,1.839607561,2.020560237,1.582049181,1.183715392
13.50728832,3.030072542,2.944583359,2.981741698,2.748849861,2.352819376,2.02312148
5.942525049,3.204131604,3.276401455,3.551426669,2.994287452,2.615154631,2.374225841
0.412295011,2.747200708,2.684617613,2.73679569,2.673832398,2.28444867,2.015527021
0.439232934,2.399617754,2.2752267,2.182197403,2.307066369,2.031824136,1.760628797
1.487241833,2.284114822,2.181090125,2.137088665,2.245079898,1.999313465,1.703373422
0.213004859,1.972882878,1.846750698,1.708909523,1.986491145,1.701046729,1.300422868
0.941138048,1.884081388,1.759381915,1.645362595,1.868732022,1.654356358,1.310612238
0.321139762,1.720484579,1.519328024,1.370706998,1.688882702,1.497384935,1.230749703
1.170087502,1.705935498,1.517527381,1.443706342,1.648159438,1.530701671,1.265239892
0.885013466,1.688408845,1.482158156,1.434727136,1.604469828,1.524728718,1.341134632
6.703073327,2.206162961,1.998875914,2.112311909,2.0402705,2.047080506,1.817222765
0.334346746,1.927218921,1.722809354,1.75119276,1.832848757,1.864449235,1.518914248
3.691074145,2.156256444,2.029817421,2.16288336,2.047273418,2.045607739,1.665717541
1.135118798,2.057728677,1.956809771,2.034305417,1.978461371,1.979818284,1.736422114
0.721271529,1.912614936,1.77657463,1.793484073,1.886807925,1.822809892,1.693300297
0.271846529,1.726210557,1.483249618,1.485551539,1.674491519,1.634514525,1.473269943
1.385982055,1.714345884,1.548216849,1.59812903,1.679749102,1.690795679,1.497272092
1.126459699,1.667786954,1.550217657,1.618022752,1.66884877,1.670946094,1.589978606
1.458371809,1.708602047,1.611854513,1.676561678,1.711778269,1.707657483,1.715177228
5.435711716,2.115267531,2.129688686,2.178055934,2.081687408,2.064199352,2.112993273
0.013247084,1.740854313,1.576441611,1.71176124,1.715558595,1.068711441,0.816533555
1.049747825,1.710452354,1.556457559,1.695240733,1.674144902,1.143919525,0.880264889
0.398047408,1.560425231,1.396564784,1.448558607,1.534443213,1.099024355,0.882663546
0.397859271,1.443187146,1.218564796,1.293619607,1.429145117,1.081984474,0.910246892
0.397671226,1.346824806,1.11918056,1.138748944,1.333253699,1.051972865,0.94194425
0.397483274,1.272273283,0.996091983,1.046932893,1.245956077,1.053238026,0.966864849
0.397295414,1.231182682,0.941266744,0.997710473,1.188767769,1.048871965,0.982777112
0.79383994,1.245376286,0.999291475,1.063194944,1.182065877,1.113144187,1.045743045
0.396732386,1.221396568,0.937869125,1.005056703,1.150413339,1.093968175,1.023552291
0.792714988,1.241167623,0.996866276,1.071681969,1.161130495,1.149542686,1.067745713
0.396170186,1.195402526,0.937813154,0.991599684,1.109584214,1.126771315,1.056007412
0.39598297,1.162857972,0.880649501,0.942115216,1.054119735,1.099074033,1.025085069
1.975241324,1.341636781,1.099757374,1.227836881,1.206444692,1.280925318,1.193609956
0.394861599,1.263730073,1.01934799,1.113680508,1.149163807,1.206358983,1.105207429
0.394675024,1.260875485,0.991959567,1.029435114,1.102319714,1.170776627,1.085895292
0.394488541,1.202864397,0.951100949,0.988264807,1.048598708,1.171523414,1.074550758
0.394302149,1.159362942,0.919543293,0.93926933,1.015281909,1.126038694,1.068673916
1.574229984,1.328059854,1.076733152,1.154711474,1.130443878,1.255267372,1.174469162
0.786371433,1.368878208,1.099754019,1.196679325,1.132443507,1.294632607,1.223160853
1.177886193,1.405176702,1.166759111,1.284047367,1.187210788,1.362266216,1.275954144
0.784515724,1.409347713,1.18062974,1.264240118,1.184530474,1.369137064,1.307561645
2.34688461,1.595553084,1.367967884,1.555498469,1.349977658,1.562783857,1.395906431
1.561635852,1.672452384,1.476306119,1.658661492,1.423917575,1.608724052,1.553830231
0.780080539,1.609759862,1.432301624,1.600738136,1.387744637,1.566027062,1.565278181
3.108552845,1.842861213,1.657782304,1.980883169,1.598560708,1.764192705,1.705560516
3.482288344,2.0487339,1.885558337,2.369901254,1.807970926,1.949533941,2.00092736
0.386738245,1.872016908,1.676904236,1.968384625,1.639248794,1.743359037,1.694399647
0.386555651,1.725584179,1.511491468,1.621644518,1.521700455,1.59280622,1.528051658
0.386373148,1.596491805,1.360522994,1.357992978,1.390603822,1.468341184,1.38400976
1.15747852,1.60717285,1.424466073,1.39539625,1.398956041,1.535480199,1.371741595
0.385644027,1.472617337,1.287129504,1.237126992,1.280093604,1.414148942,1.207787897
1.155294371,1.521761136,1.327329755,1.336681392,1.310247509,1.449111207,1.261353209
0.384916334,1.426612243,1.198750194,1.236787023,1.2025753,1.362201912,1.177618373
2.302964791,1.57909573,1.409225089,1.517967074,1.344841252,1.523479727,1.304392567
4.200234501,1.871368422,1.769981772,1.970538612,1.615767385,1.829856105,1.542498685
0.762958403,1.75920461,1.643144135,1.784410175,1.560781047,1.763902117,1.563676446
1.523038649,1.780587107,1.683252728,1.834704735,1.605945027,1.796656274,1.573718933
0.760800842,1.685712144,1.574015706,1.707545055,1.544479059,1.711185106,1.564286898
1.139586655,1.720397572,1.568224726,1.684003455,1.567205,1.713247887,1.525887648
3.404271121,1.916182554,1.87309026,2.089640416,1.799135947,1.9509816,1.828654939
4.513402303,2.181927853,2.20957492,2.603944641,2.086780265,2.277603174,2.180132126
1.876153841,2.23491866,2.172821153,2.535624377,2.132239138,2.287007634,2.30478287
1.124100463,2.164347749,2.079078738,2.302588132,2.03087302,2.203129006,2.272973531
2.614255567,2.277551233,2.17022794,2.419408862,2.14527622,2.321420356,2.440051698
1.118811174,2.170025329,2.055909157,2.155520892,2.025556993,2.241300769,2.429646851
1.11722943,2.036434053,1.922711386,1.994939071,1.964908872,2.167561084,2.373172216
0.744117482,1.934711582,1.762741946,1.800308862,1.834054671,1.995767758,2.189629411
0.371883335,1.73815256,1.552425347,1.540509745,1.650964625,1.791855808,1.870892997
0.743065563,1.65830785,1.442769248,1.436387293,1.559562266,1.710913125,1.730678304
1.853289481,1.708140132,1.557579301,1.645220991,1.635975448,1.806157831,1.708552891
5.520690708,2.10781006,2.074924092,2.228980478,1.980687676,2.189585758,2.1219304
0.367872605,1.875528474,1.753332918,1.865695168,1.826075193,1.946526353,1.680024853
5.116346127,2.18316988,2.173475752,2.394795488,2.151441952,2.272108478,1.925545061
0.730218059,2.020621443,1.964586888,2.035974875,1.984736904,2.123504883,1.817817563
1.821249192,2.032862874,1.971454874,2.04654634,2.004907794,2.129362926,1.80135314
0.364078252,1.808179528,1.663746575,1.674728977,1.838394315,1.877032097,1.54895425
0.36390675,1.641736752,1.470854971,1.428275062,1.679102194,1.690042573,1.406094458
3.621963306,1.902318611,1.828445455,1.93035637,1.886204759,1.877316849,1.587057925
0.362025748,1.750896155,1.632261375,1.593857783,1.728508874,1.73035021,1.37742746
8.944704495,2.391927862,2.393960391,2.383548813,2.184611095,2.353675749,1.925133795
1.071849428,2.233797694,2.223823879,2.166522465,2.136999581,2.222127275,1.946463846
1.426443642,2.150903847,2.153196476,2.072449945,2.064350573,2.105129908,2.009140581
2.488063631,2.189141239,2.237459291,2.237606656,2.127620715,2.175593379,2.186250487
0.710206368,2.025720981,2.015791253,1.979848556,1.987631837,1.98641565,2.021054975
0.709538066,1.89554367,1.853357341,1.762153041,1.863176255,1.861977956,1.830902528
1.769675415,1.9149642,1.880861598,1.917577437,1.897866356,1.972258199,1.798662735
1.765515839,1.952757613,1.903256843,1.990038394,1.922453662,1.97872955,1.982478401
0.70554194,1.856590412,1.76556835,1.764670123,1.795867283,1.86819654,1.880246285
2.461275818,1.968314172,1.931849695,1.979253957,1.917303549,2.049421222,1.884589813
0.702560181,1.819086432,1.796323234,1.785302083,1.771830417,1.916485281,1.787983962
4.538795755,2.157251275,2.151492749,2.270219822,1.999051856,2.231317222,1.982046074
2.088924702,2.160978932,2.223087603,2.331069367,2.028377183,2.240094567,2.148484015
1.736681507,2.199869422,2.218751206,2.289002364,2.035572964,2.21426954,2.268412441
0.347172978,2.013095369,1.886512791,1.84089313,1.838401502,1.963862024,1.827423673
2.524321063,2.066792386,2.047394842,2.071389652,1.942844191,2.061981775,1.809667391
0.560432912,1.895490618,1.823872964,1.757682222,1.789446609,1.938817191,1.683551248
0.559906103,1.748047682,1.643889535,1.554649249,1.630742348,1.793547255,1.569738273
0.279821446,1.576827273,1.443367042,1.306301655,1.460788862,1.561067295,1.378122387
0.559116853,1.51504552,1.338446933,1.209158434,1.380838038,1.481648076,1.327152158
0.279427013,1.400010421,1.173906339,1.065981681,1.252809644,1.338404441,1.218914657
0.279295664,1.32602125,1.050632036,0.972112374,1.15387426,1.228493783,1.142755729
1.948646084,1.457102245,1.241577454,1.262945459,1.28788722,1.400416423,1.286809397
0.833957074,1.429802234,1.236960613,1.250845355,1.266724415,1.401495503,1.313935287
5.507696907,1.846885315,1.656664211,1.765734554,1.672860645,1.838158631,1.67902685
1.373692947,1.836827565,1.687536786,1.782012043,1.663240153,1.859102176,1.788534356
6.788271123,2.312573873,2.210892394,2.406654442,2.149455008,2.384086799,2.200849327
1.084084901,2.142234528,2.081262604,2.173007382,2.040707098,2.223667739,2.180575551
0.811918986,1.982167706,1.897674835,1.943049023,1.914821715,2.092408312,2.077921025
0.540771193,1.84357966,1.714798351,1.724774116,1.77226884,1.894077802,1.827663129
0.270258657,1.685301138,1.490225463,1.459361897,1.603653766,1.708799603,1.537792031
1.079006061,1.69102308,1.501927393,1.501909177,1.616784982,1.702442559,1.480169327
1.61395593,1.728837213,1.548107871,1.645127671,1.649385947,1.789218102,1.642767423
10.04103366,2.395216069,2.300274818,2.395189086,2.197259335,2.47112651,2.099336804
0.264113783,2.095110478,1.928801526,1.925951736,1.999842753,2.114464295,1.645369925
1.054474431,2.046687329,1.800630534,1.79999763,1.943921063,2.074057813,1.627091714
0.526742763,1.862614554,1.616369726,1.565576492,1.789447655,1.908768225,1.538519329
0.263247859,1.700798604,1.371857708,1.30984335,1.614235026,1.645303651,1.352471293
0.788632953,1.678934086,1.323136432,1.252941489,1.550529085,1.612605423,1.320487211
2.876773253,1.873798339,1.580339275,1.606891112,1.75808513,1.81615314,1.464178488
1.824674092,1.918144072,1.660501062,1.759137196,1.821129018,1.889141318,1.592875696
2.852593946,2.013835428,1.92946123,2.063866551,2.003409752,2.065423406,1.841197067
0.776886715,1.926624512,1.774445147,1.832280327,1.85691475,1.902566048,1.769842547
1.291779732,1.877139156,1.800232746,1.862517118,1.807205509,1.879962045,1.735518182
3.082882219,2.066331135,2.058123362,2.172624486,1.994712324,2.073880122,2.015961525
0.256786475,1.826965134,1.764343273,1.812535728,1.786578531,1.728074472,1.51820121
0.513091796,1.712084118,1.623831953,1.591011129,1.636593838,1.612837726,1.405337013
2.807495916,1.899758778,1.854026813,1.919404265,1.805465302,1.797582397,1.563848209
0.764605196,1.786579191,1.715547001,1.713660849,1.717837221,1.709141617,1.537433225
1.017564831,1.734752156,1.642668137,1.659490342,1.693359977,1.713554495,1.488534518
1.774908486,1.80457828,1.722717166,1.798916424,1.752454678,1.820237858,1.559582102
1.517080409,1.85332981,1.770735725,1.834978393,1.772918037,1.851322918,1.697804951
4.015347225,2.074208252,2.100369554,2.251824915,2.01867437,2.187314373,2.053568158
0.501448582,1.905525154,1.85201918,1.874871505,1.855001382,1.945395001,1.778493085
0.751117058,1.807023586,1.728090013,1.705270464,1.727015023,1.831236641,1.637015444
0.250255154,1.639733158,1.469185639,1.438529176,1.548955405,1.58628068,1.414882993
0.500041855,1.527748386,1.360982484,1.301413981,1.458323711,1.487658646,1.339288949
1.744420482,1.605868279,1.518638899,1.527760514,1.530051452,1.608185057,1.419183538
2.973685165,1.768385237,1.722974074,1.922963857,1.675001382,1.838892604,1.687021778
0.247691145,1.592767467,1.508242077,1.575141418,1.514546904,1.530818866,1.323835235
1.235561148,1.630254344,1.544290118,1.615311203,1.540507059,1.566434687,1.347610824
1.232673595,1.627513829,1.562260943,1.66671975,1.531173303,1.592655833,1.472794243
2.453838985,1.815054573,1.703187396,1.91309221,1.653563831,1.773862135,1.730395117
2.199176368,1.893765391,1.817022838,2.076337376,1.725737065,1.892505375,1.963093704
2.845383466,2.030283623,1.986657777,2.334527414,1.8667891,2.030192323,2.203890557
0.946688601,1.943717137,1.874226034,2.108608201,1.829198627,1.945266815,2.124301784
0.2365615,1.746552471,1.575837657,1.717254267,1.638371162,1.675289237,1.700911172
1.650519157,1.785756116,1.633998379,1.85442054,1.714357991,1.741008095,1.668155884
0.706373843,1.704256872,1.542815624,1.669210077,1.599342889,1.678915796,1.600695349
1.17454089,1.693553068,1.542493961,1.674052685,1.591690986,1.693617546,1.587275503
1.638985172,1.769477044,1.610418221,1.759222193,1.652562976,1.764694268,1.73799665
0.467843898,1.646328807,1.440714812,1.549657532,1.540855862,1.613283072,1.545361769
0.467406743,1.563909102,1.352841842,1.366941028,1.454481305,1.482946832,1.436396803
0.466970013,1.497603045,1.235639539,1.248908024,1.376984565,1.401498019,1.344658039
4.855303373,1.933143528,1.692840775,1.800043839,1.653935785,1.727415346,1.660963856
1.842739302,1.987866308,1.787331238,1.917660006,1.701840385,1.784666081,1.830757402
0.230234834,1.81112841,1.505976425,1.584318392,1.548167515,1.537668496,1.423313794
2.519603996,1.882809315,1.685267203,1.860797287,1.671788183,1.703924679,1.500367507
0.228947955,1.734774975,1.443375863,1.489123965,1.508579663,1.510421421,1.268737767
0.228841052,1.566714381,1.203308085,1.247176305,1.357852024,1.331628799,1.182705025
0.228734202,1.44040038,1.038083047,1.05995454,1.226748488,1.209147249,1.106822467
0.913229274,1.431129392,1.083310166,1.139396514,1.233321738,1.252793949,1.139989063
1.366011264,1.516168858,1.20654524,1.31130464,1.306602497,1.347251216,1.206451946
4.957528562,1.862508561,1.689870904,1.824631969,1.645351862,1.753792339,1.597941281
0.225237053,1.709189972,1.42404007,1.507646305,1.529390497,1.537335799,1.198204687
0.22513195,1.568033821,1.227371258,1.23285242,1.35820741,1.382610732,1.111908515
0.898848186,1.55271108,1.225083157,1.274232071,1.338896733,1.401139943,1.14143235
1.120941554,1.545894282,1.275136581,1.350132532,1.381055799,1.459032388,1.205089034
1.56420047,1.64184853,1.388529833,1.476396222,1.452297482,1.541894146,1.354384931
0.446497558,1.523822127,1.267610806,1.357259849,1.340917272,1.457395606,1.256421733
0.223144639,1.394426315,1.134816853,1.161399231,1.177372179,1.307337017,1.137485031
0.89091434,1.414666621,1.174304514,1.191817209,1.212231501,1.33640511,1.165627318
0.889253345,1.44100014,1.199067679,1.225344152,1.218779581,1.360249498,1.167638106
1.992437677,1.56990635,1.356416375,1.462207632,1.365137303,1.522764011,1.296738911
1.32457981,1.587220838,1.436392952,1.528232431,1.410246012,1.567317166,1.442045852
1.759529686,1.627359612,1.538484218,1.682725069,1.507307354,1.644845994,1.601496139
3.709481738,1.838922494,1.815268094,2.052932241,1.771718782,1.953671469,1.89997326
0.871193264,1.717581416,1.687733795,1.903533709,1.714696103,1.817768641,1.896756682
4.742685793,2.046900535,2.115133238,2.35231,1.987306483,2.200966797,2.058431627
0.645826495,1.916070171,1.901053135,2.073875529,1.848669448,1.978968004,1.904920618
2.355926026,2.068917745,2.021423529,2.231728275,1.927312771,2.074294821,1.874509807
0.641627994,1.946177137,1.816794904,1.934492501,1.831773681,1.884376299,1.744910974
0.853911517,1.815795036,1.678435716,1.785525266,1.711540321,1.823216984,1.629424879
0.426558217,1.690328558,1.50275773,1.531188995,1.561621721,1.672787451,1.478270328
1.699887572,1.775074802,1.632809003,1.675043485,1.637822512,1.737049811,1.510757562
1.271358517,1.787265832,1.653481556,1.697805058,1.640039033,1.763382329,1.650196421
4.198585307,2.027842236,2.001430258,2.149016023,1.944868357,2.066815187,1.986572839
2.71261808,2.1125015,2.126573599,2.32968289,2.093819925,2.233135012,2.218714364
0.208565848,1.906462208,1.749505337,1.879201353,1.791281135,1.866408909,1.671940631
0.208468814,1.714568074,1.490734585,1.533623742,1.553505131,1.616095918,1.429707738
2.487696648,1.871342808,1.663166262,1.855059367,1.716218262,1.750896908,1.52486134
1.857977025,1.933582009,1.745293525,1.977230764,1.800329187,1.871113636,1.673346999
1.029811579,1.896390059,1.678781683,1.86881998,1.753172074,1.842872265,1.73139464
1.437049973,1.878534338,1.752932867,1.858379796,1.781117307,1.834599681,1.685539872
4.269257932,2.119685397,2.095325137,2.314344496,2.053900024,2.074761956,2.01110806
0.203203507,1.874698212,1.684951488,1.864312481,1.787039886,1.758023202,1.453268826
1.215825172,1.866559202,1.689524923,1.816758266,1.764960117,1.738914682,1.433117648
3.21817992,2.019620894,1.973662743,2.162126755,1.945811568,1.968406013,1.696299442
2.002038152,2.008989814,2.043511066,2.229231753,1.996226141,2.030113363,1.876060741
0.20011082,1.741095664,1.687152996,1.810704891,1.744959214,1.690866528,1.361599236
1.991833279,1.784766448,1.783923347,1.930998274,1.781016352,1.777107513,1.456139908
0.795254332,1.693923437,1.63322571,1.806301472,1.735395129,1.713552746,1.465656536
0.198721258,1.498368067,1.345090228,1.489275706,1.524346544,1.489172856,1.257627833
1.386533615,1.538698876,1.407519954,1.614501445,1.553746176,1.548359598,1.320594787
1.971585343,1.654535151,1.552808787,1.794126771,1.625131689,1.669290283,1.539852347
4.100160174,1.929882206,1.939102781,2.215361272,1.914512261,1.976290112,1.84021067
0.390129117,1.76955179,1.679227803,1.835570634,1.750107621,1.727216181,1.579410721
1.554733177,1.796573075,1.739714103,1.902317209,1.775797729,1.752065037,1.559530713
1.162807745,1.75900453,1.730688263,1.820315265,1.726943888,1.742719794,1.645562752
0.580595095,1.630270676,1.595665633,1.615262956,1.591325167,1.638107843,1.562184807
2.118011741,1.749701558,1.732226487,1.835668926,1.708386395,1.75285,1.596868398
0.384735919,1.637269163,1.553066309,1.580831699,1.577380649,1.651207552,1.429032666
0.576301316,1.586775491,1.444246171,1.404017038,1.463655982,1.581592019,1.340016173
6.243042113,1.992481643,2.018614301,2.033010679,1.934132197,2.031825359,1.783270834
0.378015544,1.832957751,1.735767641,1.683009552,1.686353133,1.833575874,1.54168645
1.693988177,1.867302763,1.809497283,1.802090732,1.73826402,1.905932824,1.543991067
1.313278803,1.824058203,1.802346377,1.810542564,1.754659802,1.938123225,1.662592917
0.374874897,1.67311042,1.596106557,1.564793911,1.583815011,1.744516758,1.419607552
1.679916395,1.752247031,1.657939698,1.709569076,1.636465067,1.81656413,1.479753437
2.042793895,1.881752718,1.757431795,1.905274333,1.746084613,1.925955343,1.677607055
1.48017295,1.85838057,1.771944449,1.933228486,1.755445771,1.935566305,1.777322533
0.18493594,1.648462501,1.513166046,1.584259429,1.57533925,1.667862196,1.326332486
0.369529412,1.511569588,1.352330287,1.36207737,1.450162383,1.529308578,1.293821546
2.022084463,1.637569959,1.536162308,1.62584519,1.573637712,1.654561844,1.374092109
1.282616968,1.650821599,1.56466391,1.671694948,1.592057328,1.723927249,1.492908554
2.910060877,1.841063904,1.76415048,1.995160809,1.758286329,1.936081758,1.73327304
0.181794638,1.656843023,1.493191804,1.622214371,1.563374607,1.622956381,1.257918189
1.268446218,1.711761299,1.514163958,1.650475441,1.578642741,1.69692389,1.301931591
1.444295856,1.727016958,1.606849107,1.713033268,1.59420143,1.704527215,1.435899479
1.438959462,1.760812139,1.628256597,1.756265917,1.665315793,1.708344935,1.558084134
0.359407142,1.584656937,1.391304623,1.562882977,1.497696982,1.556031351,1.382445121
0.717485309,1.512395827,1.322872934,1.465151385,1.461750983,1.535176745,1.378010074
2.848779565,1.729857032,1.613449738,1.801092764,1.645744125,1.703187167,1.506401751
1.77227246,1.758068812,1.734699342,1.90342959,1.696545124,1.772321123,1.705384779
1.41258321,1.816332552,1.763526999,1.902971291,1.713549283,1.792592579,1.820336176
0.352819415,1.670520396,1.53714662,1.651933643,1.571170289,1.618376077,1.531411746
0.704335163,1.609906254,1.424515827,1.530527073,1.497515486,1.5690973,1.444276623
1.22860459,1.607986034,1.474366874,1.574895088,1.509367275,1.593902981,1.450062759
1.398937328,1.627081927,1.521773941,1.645209555,1.550892778,1.688483044,1.57433259
1.393775001,1.652228885,1.57660496,1.678321199,1.600577154,1.729210056,1.665677404
5.493291563,2.06516985,2.00779161,2.222630225,1.970138384,2.165171436,1.985583732
0.171586101,1.846162777,1.719843464,1.760574889,1.709084614,1.743790883,1.441923871
0.17150688,1.715924442,1.443563986,1.416311189,1.502318088,1.458514896,1.256157423
0.3426971,1.593937702,1.291612589,1.242604235,1.361243318,1.390358332,1.190023606
5.901078453,2.000987769,1.872480659,1.875058239,1.827248882,1.833515289,1.583144942
0.336893397,1.841437846,1.616169031,1.546115873,1.618909327,1.672985296,1.37301111
0.504640989,1.711241551,1.490556949,1.393554136,1.520062234,1.572983245,1.30921596
0.503942889,1.620453778,1.374503334,1.283150801,1.422884554,1.500925133,1.273846201
0.167903471,1.445224836,1.153387933,1.064160303,1.249583696,1.315658718,1.10941362
0.50301365,1.413077835,1.08471491,1.021504393,1.170397476,1.292315476,1.064422722
0.335033132,1.331387682,1.008454523,0.950427226,1.070212578,1.22319404,1.032137732
1.168835194,1.38173923,1.082974399,1.100813253,1.169601531,1.29623229,1.103735797
0.500236605,1.314349098,1.055254262,1.058420604,1.13517422,1.271168871,1.102146747
0.499544838,1.289108594,1.014872473,1.017378708,1.100310199,1.252412789,1.090890905
4.277788797,1.611547124,1.446049578,1.49400108,1.402673101,1.593310066,1.417208164
2.937074335,1.802250581,1.691596453,1.826492693,1.591261675,1.740406927,1.693626896
1.462458692,1.769552879,1.743024706,1.874952839,1.63956428,1.728132999,1.837851299
1.93919296,1.817178934,1.833044996,2.017223683,1.737253646,1.786532829,1.995185255
0.484128653,1.69229448,1.615708494,1.714464515,1.624899581,1.671570095,1.790302498
8.653733487,2.279306671,2.371292142,2.483635143,2.196523676,2.210848749,2.159778162
4.195746807,2.49790101,2.610774292,2.812316651,2.396556711,2.375122582,2.434768276
5.952804006,2.829648899,3.035208071,3.336852837,2.725781784,2.668608268,2.776768821
2.724812671,2.74551428,2.98647689,3.280914079,2.715574922,2.68125231,2.953546455
1.506845201,2.54232399,2.754153617,2.863237578,2.586273685,2.561075295,2.888466792
5.189855816,2.799825934,3.084285823,3.273282575,2.810632168,2.813768253,3.184991421
3.519766377,2.798941688,3.133619481,3.409112464,2.860558419,2.919429622,3.368635214
1.605103421,2.60643477,2.897990843,3.038075275,2.725423196,2.854401101,3.211603545
2.891715308,2.643800701,2.93180978,3.031794795,2.767581854,2.848712626,3.360967296
3.148956286,2.584819445,3.012591818,3.05320333,2.801847683,2.936967477,3.52729453
6.446826748,2.888539471,3.463648612,3.477362946,3.129353831,3.192144864,3.885328623
0.280040124,2.509325604,2.708986765,2.670430014,2.706438308,2.65235641,2.65361524
3.734081416,2.604137354,2.902775427,2.940397394,2.833953217,2.760053372,2.60671986
4.09239418,2.712920383,3.089620372,3.224770569,2.916236387,2.958127645,2.884323148
0.408677999,2.337203239,2.554218662,2.500359808,2.546102024,2.500216872,2.328907263
0.136163679,2.050126909,1.996789458,1.894600543,2.187917033,1.886310973,1.630226394
1.220437139,2.013571989,1.903635109,1.867228432,2.130608438,1.862319245,1.599854638
0.946194011,1.925598617,1.808454797,1.701074723,1.999081102,1.815249653,1.64854719
2.280102046,2.025024815,1.929021864,1.919074235,2.10116541,1.913109184,1.689788804
1.733273813,1.997723697,1.965994936,2.004967589,2.104107436,1.977355215,1.849845203
1.062736208,1.850274121,1.887997581,1.879476285,2.0454048,1.903851169,1.878105669
1.979015777,1.941427365,1.95525216,2.024906569,2.10927097,1.969396464,2.038634269
0.131874106,1.720723214,1.600235447,1.62674237,1.842898783,1.559712113,1.37578435
0.131813855,1.545670327,1.308634367,1.3330464,1.567647932,1.281823149,1.113180249
3.257921315,1.808828428,1.654178325,1.784648688,1.784785512,1.557759934,1.361868665
0.390415214,1.676353767,1.459815298,1.484286882,1.61751579,1.429237695,1.242537768
1.424348944,1.697403985,1.524351852,1.596383293,1.655640366,1.502480619,1.28509789
0.258736126,1.56385607,1.305952297,1.325421001,1.479531259,1.358104356,1.089085194
0.258499941,1.449619135,1.173805022,1.157040475,1.344442778,1.261057524,1.040622486
2.941698646,1.668184767,1.450241869,1.5546281,1.53502735,1.465498024,1.254119642
0.383174805,1.576356951,1.322412388,1.344795448,1.402972793,1.360141156,1.164007234
