"miu1","miu2","be1","be2","sig1","sig2","lam1","lam2","del1","del2","w1","w2","LogL","AIC","BIC"
0.297746882,0.890855614,0.795297854,0.978493883,0.145162874,0.14799511,0.052577978,-2.467540917,1.229770375,0.535498545,0.423736117,2.215774587,-9771.37848,19566.75696,19648.55208
0.297746882,0.890855614,0.795297854,0.978493883,0.145162874,0.14799511,0.052577978,-2.467540917,1.229770375,0.535498545,0.423736117,2.215774587,-9771.37848,19566.75696,19648.55208
0.350291866,0.953193949,0.891199912,0.976416227,0.14056256,0.165922732,-0.053375635,-2.430505607,1.203710038,0.527794486,0.342040222,2.276234579,-9771.51981,19567.03962,19648.83474
0.305600569,1.38187521,0.903265577,0.989489841,0.239172643,0.139486973,0.112730589,-2.455948995,1.234120329,0.51791671,0.322331398,2.282380578,-9771.61246,19567.22492,19649.02004
0.297451532,1.115359399,0.889841602,0.983338994,0.176044373,0.122983738,0.106604588,-2.480880462,1.221111779,0.56577726,0.2934603,2.241349512,-9771.83011,19567.66022,19649.45534
0.361184646,1.221793361,0.904312502,0.985584346,0.221008537,0.088613217,0.165264097,-2.470847227,1.227078856,0.512546522,0.298349584,2.283360183,-9771.83038,19567.66076,19649.45588
0.285534049,1.846762064,0.716461557,0.970172494,0.395200876,0.230901505,0.41980228,-2.573915793,1.389094341,0.699106222,0.287015983,2.201892813,-9772.12895,19568.2579,19650.05302
0.285534049,1.846762064,0.716461557,0.970172494,0.395200876,0.230901505,0.41980228,-2.573915793,1.389094341,0.699106222,0.287015983,2.201892813,-9772.12895,19568.2579,19650.05302
0.419882921,1.273260197,0.900053656,0.980016333,0.234331677,0.09981704,0.141657688,-2.42157967,1.222908239,0.499887311,0.300087481,2.289485846,-9772.1851,19568.3702,19650.16532
0.31694888,0.844645689,0.809137213,0.974801761,0.255678506,0.084612918,-0.274254066,-2.26534004,1.263869925,0.490219982,0.329174405,2.280838803,-9772.2298,19568.4596,19650.25472
0.448667669,1.032025098,0.800528037,0.979631054,0.361286142,0.139041813,-0.039578384,-2.548827738,1.27828108,0.539743642,0.456764499,2.286369714,-9772.3941,19568.7882,19650.58332
0.426999167,0.986715879,0.802256622,0.962515849,0.176745211,0.095388625,0.323195388,-2.413643391,1.147572411,0.489705034,0.318378842,2.194551545,-9772.73333,19569.46666,19651.26178
0.114573349,1.069717889,0.714991924,0.953879745,0.254915518,0.091255498,0.145126088,-2.421535692,1.287410775,0.594559261,0.279018349,2.229726355,-9772.84703,19569.69406,19651.48918
0.324608044,1.461891619,0.899954219,0.979959912,0.20001389,0.099990045,0.13062131,-2.438283344,1.199962652,0.499960226,0.308774642,2.281926935,-9772.88219,19569.76438,19651.5595
0.097225554,1.229014255,0.913342288,0.9311936,0.179046061,0.196703606,-0.055927307,-2.468353507,1.152117751,0.491157798,0.456403367,2.29824685,-9772.9086,19569.8172,19651.61232
0.195577303,1.057342605,0.905977724,0.979705458,0.164011897,0.059396803,0.044170061,-2.328115215,1.228706388,0.572647926,0.376133853,2.210537053,-9773.07543,19570.15086,19651.94598
0.243851446,1.172338511,0.900150032,0.969423992,0.208037099,0.2324259,0.115433158,-2.427614608,1.254886045,0.610539366,0.299446431,2.200150305,-9773.10612,19570.21224,19652.00736
0.119315178,1.008259337,0.845752513,0.926010312,0.191757101,0.123853105,-0.062941539,-2.449905424,1.06913216,0.600949503,0.694811669,2.228150399,-9773.19096,19570.38192,19652.17704
0.242448991,1.003608815,0.908770128,0.981449797,0.166858966,0.056001693,0.066784053,-2.461901126,1.226995199,0.503279961,0.352535038,2.265786863,-9774.23754,19572.47508,19654.2702
0.313653952,1.134814079,0.928108648,0.974928063,0.153193949,0.09883608,-0.015785776,-2.351221039,1.154797412,0.498331041,0.424374893,2.271431159,-9774.24809,19572.49618,19654.2913
0.251825849,1.57178713,0.899763209,0.970816068,0.163835545,0.239739463,0.152993603,-2.416380031,1.385505469,0.57640403,0.299523073,2.197318601,-9774.7702,19573.5404,19655.33552
0.181602666,0.976789202,0.805311404,0.978769968,0.170708415,0.190190018,0.116358078,-2.597969842,1.252227209,0.507768364,0.368399494,2.335712857,-9774.81617,19573.63234,19655.42746
0.309738526,1.290117969,0.901914269,0.974469565,0.160770628,0.093256957,0.125052799,-2.500970736,1.19462034,0.499146264,0.307167478,2.258282675,-9774.97719,19573.95438,19655.7495
0.234504051,1.207881147,0.899869031,0.979774134,0.219706061,0.166607563,0.131289531,-2.508842855,1.240447601,0.500282811,0.299723102,2.238071504,-9775.01733,19574.03466,19655.82978
0.251770162,1.133943204,0.83979007,0.981876893,0.167232557,0.141267213,0.029947612,-2.48427722,1.337929963,0.510495354,0.335371411,2.223349841,-9775.04663,19574.09326,19655.88838
0.296720926,1.313867423,0.892301893,0.970052658,0.202795622,0.095385201,-0.003091963,-2.429360623,1.168338023,0.500448612,0.368922754,2.266103851,-9775.18532,19574.37064,19656.16576
0.695232765,1.379706283,0.922325968,0.989946023,0.219997642,0.126972588,0.380106515,-2.494522226,1.14514834,0.519836166,0.415403593,2.214121016,-9775.33727,19574.67454,19656.46966
0.262623642,0.953106871,0.799966313,0.979962926,0.217261404,0.12854388,0.088241997,-2.515715612,1.14998024,0.524655956,0.334408505,2.269258613,-9775.3754,19574.7508,19656.54592
0.262623642,0.953106871,0.799966313,0.979962926,0.217261404,0.12854388,0.088241997,-2.515715612,1.14998024,0.524655956,0.334408505,2.269258613,-9775.3754,19574.7508,19656.54592
0.259215629,1.017817264,0.799964094,0.979960483,0.159996791,0.161037377,0.14695314,-2.547290302,1.149978938,0.499973923,0.33630081,2.310500167,-9775.84917,19575.69834,19657.49346
0.295355104,1.095988662,0.9116454,0.980434858,0.14264951,0.204957107,0.018929332,-2.307756573,1.235997703,0.581020273,0.319475102,2.264741624,-9776.20476,19576.40952,19658.20464
0.247986144,1.113502837,0.894757703,0.96186368,0.208183855,0.118849436,0.024106144,-2.482952515,1.223009904,0.51977251,0.317845119,2.26210227,-9776.35774,19576.71548,19658.5106
0.271311328,1.235517549,0.897961999,0.987043225,0.261372156,0.233210267,0.490080805,-2.478301166,1.193102598,0.500723567,0.306736607,2.220592848,-9776.89311,19577.78622,19659.58134
0.104810685,1.038100142,0.787662776,0.980516324,0.302399695,0.061038719,-0.059228435,-2.52342528,1.207457715,0.492353797,0.504552942,2.323523914,-9777.90565,19579.8113,19661.60642
0.482504873,1.335834008,0.809208108,0.982858607,0.194833773,0.060342591,0.190505482,-2.47886998,1.11694079,0.525874284,0.414925776,2.20837523,-9778.13831,19580.27662,19662.07174
0.041685259,1.434837517,0.901026926,0.968707454,0.218320758,0.120720216,0.386936883,-2.563511725,1.198991975,0.544532988,0.341036656,2.214722412,-9778.70524,19581.41048,19663.2056
0.22719822,1.247473106,0.900010337,0.979917169,0.304127057,0.177210957,0.080900607,-2.471428926,1.238013575,0.499928302,0.531310546,2.277276084,-9778.95323,19581.90646,19663.70158
0.288125397,0.938297067,0.784619429,0.977396869,0.16797732,0.239244902,0.059235549,-2.50267954,1.205658548,0.491154982,0.355869036,2.217297689,-9779.42534,19582.85068,19664.6458
0.288125397,0.938297067,0.784619429,0.977396869,0.16797732,0.239244902,0.059235549,-2.50267954,1.205658548,0.491154982,0.355869036,2.217297689,-9779.42534,19582.85068,19664.6458
0.235695017,1.22664515,0.897620945,0.978151346,0.201070131,0.102255972,0.127687786,-2.447915387,1.206248274,0.50061459,0.303055914,2.293335814,-9779.64971,19583.29942,19665.09454
0.100784272,1.079547501,0.867600476,0.983548165,0.220267485,0.089341853,0.106501683,-2.52492435,1.393005593,0.470632143,0.306241075,2.239500526,-9779.92852,19583.85704,19665.65216
0.153856541,0.923469803,0.800482725,0.983587961,0.312555046,0.057762105,0.097840448,-2.477671887,1.243599941,0.553142693,0.310961431,2.200549881,-9779.94236,19583.88472,19665.67984
0.05413992,1.165345541,0.887968903,0.984136868,0.203370241,0.228031175,0.127808591,-2.509283807,1.284172295,0.619066106,0.302597245,2.238599593,-9780.00992,19584.01984,19665.81496
0.389445532,1.380821277,0.900275096,0.982352141,0.204374462,0.100697829,0.035847117,-2.480024142,1.248638103,0.516172445,0.347574308,2.208636266,-9780.29885,19584.5977,19666.39282
0.340027122,1.081900222,0.899910386,0.970000948,0.159992414,0.283188703,0.188867526,-2.325818947,1.249075987,0.499938361,0.388300218,2.374749358,-9780.99142,19585.98284,19667.77796
0.017228181,1.187415734,0.921436936,0.944108488,0.265625664,0.118194789,0.060414805,-2.401063331,1.203500916,0.482970152,0.419215589,2.276666115,-9781.26327,19586.52654,19668.32166
0.295992984,1.382414304,0.902672743,0.981183252,0.200281335,0.115080822,0.091374833,-2.494080757,1.223992685,0.501887394,0.404424484,2.199810335,-9781.29101,19586.58202,19668.37714
0.253967511,1.25705526,0.875298393,0.97507806,0.198921287,0.074142965,0.01759349,-2.491320825,1.17987648,0.522978432,0.364188416,2.22262275,-9781.58035,19587.1607,19668.95582
0.298924011,1.176337456,0.921287489,0.968324602,0.149481262,0.091434681,0.070623578,-2.407518341,1.227529833,0.553803185,0.294964557,2.232849795,-9782.19157,19588.38314,19670.17826
0.278839543,1.031459104,0.803135073,0.980492672,0.197455125,0.075000654,0.097398643,-2.546647014,1.347802265,0.52952572,0.298192064,2.219971677,-9782.32819,19588.65638,19670.4515
0.238955634,1.285538617,0.887306472,0.973754812,0.198991838,0.102965292,0.124735995,-2.505432059,1.186848945,0.510542375,0.309553313,2.244592026,-9782.5024,19589.0048,19670.79992
0.199829049,1.072410138,0.799979227,0.980022478,0.159942705,0.076213698,0.096112465,-2.468642809,1.235575561,0.4999596,0.357729077,2.270389975,-9782.63158,19589.26316,19671.05828
0.098169245,0.890285438,0.839124099,0.845363763,0.234216289,0.166609226,0.205530298,-2.646285678,1.195092267,0.463167559,0.472947644,2.267415257,-9782.66348,19589.32696,19671.12208
0.219107142,0.962127358,0.799671679,0.979849714,0.159979741,0.35638491,0.042719888,-2.312870686,1.150120574,0.500067055,0.560071924,2.351042033,-9782.87661,19589.75322,19671.54834
0.219107142,0.962127358,0.799671679,0.979849714,0.159979741,0.35638491,0.042719888,-2.312870686,1.150120574,0.500067055,0.560071924,2.351042033,-9782.87661,19589.75322,19671.54834
0.393079053,1.221249392,0.900148247,0.979978851,0.159888337,0.285963154,-0.00477301,-2.323486207,1.149794767,0.499894051,0.456200219,2.200241488,-9783.27405,19590.5481,19672.34322
0.300704303,1.22536973,0.899704263,0.980129616,0.178537443,0.059851668,0.065217432,-2.444955545,1.149706092,0.500361795,0.350052031,2.253276914,-9783.47732,19590.95464,19672.74976
0.383508589,1.398485244,0.867148024,0.972028402,0.309599425,0.154799914,0.116037521,-2.432565781,1.309292194,0.525591148,0.318726408,2.194968498,-9783.4804,19590.9608,19672.75592
0.292676473,1.197590591,0.898634368,0.975623073,0.157232728,0.111427334,-0.007230606,-2.4357062,1.153397732,0.611279196,0.367767696,2.201748444,-9783.63802,19591.27604,19673.07116
0.029622743,0.882496634,0.810495805,0.844908375,0.306657691,0.161321366,0.065322737,-2.550151329,1.242708992,0.551069265,0.410688314,2.2364219,-9784.12189,19592.24378,19674.0389
0.209030138,0.977197649,0.798296287,0.960481414,0.188437538,0.095424041,0.391868314,-2.384136174,1.268042783,0.498266923,0.316360779,2.353279533,-9784.25598,19592.51196,19674.30708
0.209030138,0.977197649,0.798296287,0.960481414,0.188437538,0.095424041,0.391868314,-2.384136174,1.268042783,0.498266923,0.316360779,2.353279533,-9784.25598,19592.51196,19674.30708
0.107322346,0.918236255,0.808466027,0.950545399,0.296296703,0.158930946,0.134072849,-2.279535348,1.167273933,0.663383827,0.308333121,2.176963838,-9784.29174,19592.58348,19674.3786
0.208167758,0.943214334,0.82471516,0.989991521,0.204815047,0.166436758,0.031457796,-2.528641609,1.234073994,0.505533041,0.309128527,2.320242805,-9784.65204,19593.30408,19675.0992
0.245460892,0.898539823,0.79464648,0.980585539,0.184347657,0.081203766,0.010694968,-2.522504849,1.199291213,0.44976649,0.439641513,2.341141889,-9784.80082,19593.60164,19675.39676
0.245460892,0.898539823,0.79464648,0.980585539,0.184347657,0.081203766,0.010694968,-2.522504849,1.199291213,0.44976649,0.439641513,2.341141889,-9784.80082,19593.60164,19675.39676
0.245460892,0.898539823,0.79464648,0.980585539,0.184347657,0.081203766,0.010694968,-2.522504849,1.199291213,0.44976649,0.439641513,2.341141889,-9784.80082,19593.60164,19675.39676
0.313526232,1.253596954,0.907080543,0.977512049,0.154506734,0.066349947,0.041300492,-2.469928381,1.224765238,0.461821658,0.320031646,2.263688696,-9784.86211,19593.72422,19675.51934
0.02371898,0.999242465,0.834160836,0.93923115,0.168385958,0.361606464,0.252333479,-2.210040004,1.197504921,0.477933136,0.319924864,2.193438596,-9785.19046,19594.38092,19676.17604
0.176623123,0.970068884,0.808980356,0.979692268,0.278718499,0.0677907,-0.018118331,-2.402980723,1.20582325,0.522818054,0.328189647,2.27134393,-9785.3568,19594.7136,19676.50872
0.112777172,1.146109933,0.930025871,0.970009999,0.181109845,0.082259266,0.206006804,-2.457867679,1.3106458,0.506530325,0.300008355,2.248966751,-9785.98347,19595.96694,19677.76206
0.306635558,1.194868954,0.852926215,0.956949099,0.12463833,0.295731539,0.110230399,-2.504700268,1.200194998,0.676226837,0.34661901,2.240812251,-9786.00811,19596.01622,19677.81134
0.253409781,1.017104611,0.809154833,0.96146765,0.178137052,0.075161373,0.075866673,-2.452791681,1.252332454,0.504820523,0.36159581,2.21361916,-9786.01498,19596.02996,19677.82508
0.311208366,1.237088383,0.898027992,0.978265019,0.201726769,0.230818396,-0.11858611,-2.384735184,1.365275643,0.500240742,0.374053036,2.255505453,-9786.0299,19596.0598,19677.85492
0.276408637,1.247357319,0.896477009,0.976952971,0.19736237,0.097029262,0.102124032,-2.471340262,1.148780376,0.508470222,0.345035445,2.287663713,-9786.12825,19596.2565,19678.05162
0.066861795,1.091982833,0.89187986,0.975400715,0.158955152,0.084421158,0.184691485,-2.464214406,1.154233969,0.578463154,0.53051201,2.194707688,-9786.26879,19596.53758,19678.3327
0.190356102,1.037363854,0.90000113,0.979975275,0.159997992,0.059999247,0.062238464,-2.462193583,1.227421473,0.499983684,0.403307057,2.226423062,-9786.49418,19596.98836,19678.78348
0.136506057,1.279556268,0.900893755,0.979605637,0.161664088,0.059996895,0.15001948,-2.457270789,1.199655366,0.499066938,0.302637151,2.271632137,-9787.51667,19599.03334,19680.82846
0.259650346,1.319746869,0.900802559,0.974008414,0.237480376,0.112941494,0.116793933,-2.497863592,1.19499315,0.537957886,0.323266524,2.217718593,-9787.81107,19599.62214,19681.41726
0.237821003,1.180049718,0.930524575,0.970393675,0.150054921,0.102817167,0.068604877,-2.485534991,1.169952909,0.515342061,0.37298841,2.270614172,-9787.8563,19599.7126,19681.50772
0.349302383,1.203061017,0.902095582,0.972867224,0.198532301,0.095943228,0.018568833,-2.449453352,1.152999508,0.50558406,0.365421787,2.277673774,-9788.60549,19601.21098,19683.0061
0.27603713,1.407539168,0.899950124,0.970030844,0.159976966,0.060016784,0.201760726,-2.511538802,1.16435796,0.554567007,0.355344365,2.199958938,-9788.65734,19601.31468,19683.1098
0.134500765,0.908850751,0.849805394,0.987296123,0.165745702,0.134812484,0.089679376,-2.443991034,1.173221564,0.60108926,0.377106612,2.256691025,-9788.67767,19601.35534,19683.15046
0.245110915,1.16793837,0.902376071,0.969051937,0.19410827,0.077162758,0.024285731,-2.490684691,1.243984782,0.507242469,0.299679905,2.27256821,-9788.96161,19601.92322,19683.71834
0.554425959,0.761547389,0.798126038,0.981823275,0.341404007,0.075288398,-0.035460165,-2.284604736,1.2674235,0.677955301,0.310414508,2.202093831,-9789.50159,19603.00318,19684.7983
0.312435614,1.171879594,0.901244811,0.984919573,0.299494179,0.108601591,0.188087406,-2.491248933,1.177001774,0.494019427,0.363978209,2.298063704,-9789.51216,19603.02432,19684.81944
0.121796265,1.134698705,0.80001914,0.979886761,0.343803904,0.116532886,0.38740571,-2.705352766,1.150139571,0.703756488,0.495154225,2.199905011,-9789.61129,19603.22258,19685.0177
0.240717262,0.976284853,0.955629127,0.983184915,0.133409964,0.110764998,0.069703336,-2.424935573,1.320706011,0.454869151,0.254527343,2.2679837,-9790.03062,19604.06124,19685.85636
0.203712514,1.33751262,0.900002586,0.970000997,0.224861151,0.059997918,0.187898175,-2.393068978,1.188269011,0.596065726,0.321209711,2.232388287,-9790.06829,19604.13658,19685.9317
0.304167088,0.964048179,0.799814673,0.977623204,0.15972511,0.059802224,0.08907717,-2.406711135,1.200286033,0.496847526,0.388243167,2.199481436,-9790.77712,19605.55424,19687.34936
0.246768261,2.135424991,0.873972524,0.976317738,0.251358339,0.254824864,-0.193915247,-2.098555669,1.268139673,0.522169498,0.518503315,2.215281828,-9791.07213,19606.14426,19687.93938
0.281122112,1.327656592,0.930074883,0.970003315,0.246488288,0.133819639,0.05395698,-2.385983076,1.299451447,0.499979498,0.354921197,2.293440544,-9791.36781,19606.73562,19688.53074
0.280357929,0.987373234,0.800003499,0.979961574,0.204265207,0.088437777,0.033542924,-2.471030678,1.149979728,0.49997471,0.342365903,2.285898106,-9791.4247,19606.8494,19688.64452
0.284565587,1.121436732,0.900594482,0.980839171,0.160343764,0.061432844,-0.020773966,-2.463419872,1.190185133,0.591130323,0.423740053,2.213535091,-9791.47172,19606.94344,19688.73856
0.180666541,1.030861336,0.799964629,0.98107994,0.298199656,0.056507023,0.146769153,-2.455028461,1.182739923,0.500792883,0.301257674,2.258748299,-9791.5052,19607.0104,19688.80552
0.519983524,1.064408239,0.898142238,0.980326714,0.198515298,0.206983706,-0.066078012,-2.458454009,1.26940614,0.622334999,0.298759103,2.197218344,-9791.97649,19607.95298,19689.7481
-7.06e-05,1.236260907,0.927543468,0.973716824,0.147119572,0.056308649,0.385461306,-2.185546855,1.148137471,0.589933596,0.293460909,2.196709678,-9792.51067,19609.02134,19690.81646
0.249390831,1.265449952,0.893344517,0.960166643,0.173050597,0.066802681,0.122447543,-2.50997662,1.245245552,0.489517806,0.33243878,2.225406066,-9792.68529,19609.37058,19691.1657
0.231122327,0.997483015,0.799963739,0.979960093,0.241046065,0.070065293,0.04380412,-2.496922064,1.14997873,0.499973665,0.347422597,2.276998577,-9793.12663,19610.25326,19692.04838
0.316048402,0.894598565,0.799019804,0.980288755,0.237049119,0.059035226,0.119072556,-2.504456823,1.148754868,0.500160566,0.317393761,2.264435631,-9793.17329,19610.34658,19692.1417
0.003472021,1.065845536,0.90025599,0.958505919,0.17788493,0.119865971,0.03389383,-2.546078708,1.260824677,0.509428606,0.310314188,2.290532708,-9793.45632,19610.91264,19692.70776
0.26916209,1.304274932,0.899972186,0.979971008,0.199997057,0.099998528,0.114919568,-2.479195451,1.149984548,0.499980869,0.317050824,2.26509749,-9793.49475,19610.9895,19692.78462
0.201881213,1.013429311,0.809979537,0.989335402,0.200444996,0.027246448,0.128980556,-2.56289419,1.196364479,0.504005004,0.424066743,2.278903404,-9793.56641,19611.13282,19692.92794
0.04543602,0.969660565,0.801277466,0.979224296,0.171449607,0.177304091,-0.015201235,-2.364992848,1.254426471,0.578672827,0.33829899,2.244092791,-9793.65068,19611.30136,19693.09648
0.094085314,0.926652467,0.791265107,0.963020906,0.181568648,0.11415426,0.127196666,-2.497828244,1.240368827,0.5112012,0.315990863,2.272812126,-9793.84672,19611.69344,19693.48856
0.257341111,0.957297233,0.800166987,0.979329414,0.21781484,0.088115582,0.068545952,-2.54485817,1.217111583,0.499588002,0.299299295,2.233625004,-9794.08387,19612.16774,19693.96286
0.276640037,1.133563045,0.799595442,0.94603048,0.166928307,0.117894134,0.0637365,-2.576673997,1.195103516,0.543776507,0.366828035,2.216504389,-9794.27185,19612.5437,19694.33882
0.41781579,1.260617312,0.87421765,0.980210464,0.238391407,0.139015164,0.111950152,-2.499194351,1.184433906,0.492940953,0.305580584,2.275469663,-9794.28848,19612.57696,19694.37208
0.323266301,1.298353779,0.915353256,0.982944951,0.176819826,0.066367575,0.109526684,-2.562569559,1.154626015,0.545186312,0.393678074,2.245241451,-9794.45017,19612.90034,19694.69546
0.116890861,1.015226983,0.850130134,0.929669845,0.185966715,0.158533056,0.035187543,-2.561042847,1.273756968,0.512056435,0.262501533,2.235357634,-9794.50796,19613.01592,19694.81104
0.117607572,1.048968251,0.899682549,0.980077234,0.160749172,0.130484306,0.067254389,-2.391358206,1.149840771,0.500272396,0.352811872,2.19946647,-9794.70758,19613.41516,19695.21028
0.213611077,1.300011369,0.899955764,0.979953891,0.259617272,0.156744475,0.064958292,-2.480882416,1.211716724,0.499969573,0.334947796,2.308183703,-9794.7825,19613.565,19695.36012
0.221432473,1.004597595,0.799759182,0.980972037,0.15989531,0.059353066,0.022896951,-2.422212702,1.178280187,0.498535302,0.402507922,2.262848679,-9794.88832,19613.77664,19695.57176
0.221432473,1.004597595,0.799759182,0.980972037,0.15989531,0.059353066,0.022896951,-2.422212702,1.178280187,0.498535302,0.402507922,2.262848679,-9794.88832,19613.77664,19695.57176
0.284317718,1.23933037,0.899479482,0.981573569,0.157051813,0.069386205,-0.011873708,-2.43305397,1.245337941,0.499906166,0.301722762,2.267469221,-9794.96987,19613.93974,19695.73486
0.238300628,0.864984652,0.806867525,0.889145012,0.124037224,0.262006943,0.087867675,-2.7485798,1.142386976,0.514189247,0.432944202,2.284500044,-9795.36022,19614.72044,19696.51556
0.209512489,0.892219559,0.821709027,0.98556967,0.276236773,0.077485898,0.020455427,-2.663372015,1.386908968,0.571434189,0.263768337,2.230685854,-9795.448,19614.896,19696.69112
0.234566679,0.903077762,0.900003863,0.979915452,0.31256151,0.172639156,0.139546598,-2.553040619,1.28497279,0.499944207,0.299987125,2.29887044,-9795.59683,19615.19366,19696.98878
0.336966344,1.18747027,0.900746903,0.975938271,0.195402233,0.056729247,0.093687509,-2.485957556,1.164392023,0.494993462,0.340613998,2.259313828,-9795.62742,19615.25484,19697.04996
0.217277503,1.265113278,0.908761473,0.973104865,0.15267236,0.176899211,0.174005662,-2.62148622,1.133841531,0.497275998,0.392421511,2.238696336,-9795.85162,19615.70324,19697.49836
0.373795204,1.316860681,0.888646426,0.97082822,0.24836527,0.117978658,0.064493086,-2.536848706,1.24677298,0.495985275,0.416528634,2.213209796,-9795.90759,19615.81518,19697.6103
0.244837327,1.092990158,0.814663944,0.956899297,0.213766312,0.106757279,0.153837116,-2.548719357,1.188863044,0.479613768,0.269704411,2.276046416,-9796.51223,19617.02446,19698.81958
0.393938731,1.236642186,0.90432163,0.976980324,0.159042734,0.092346068,0.059718202,-2.527073581,1.157421637,0.483601372,0.343278113,2.287202068,-9796.53306,19617.06612,19698.86124
0.206194406,0.953325065,0.801029144,0.979525135,0.310113226,0.06121484,0.032624719,-2.545353257,1.253015669,0.503409278,0.396389602,2.200253273,-9796.64675,19617.2935,19699.08862
0.181924257,0.998569425,0.805942316,0.982030513,0.237278716,0.131793436,0.0277655,-2.517927245,1.137581708,0.515094959,0.36447077,2.254564855,-9796.93115,19617.8623,19699.65742
0.237598542,0.996134147,0.800053041,0.980109851,0.210418924,0.101641125,0.099247917,-2.480216438,1.170520962,0.501146677,0.300191295,2.291917928,-9796.96109,19617.92218,19699.7173
0.336498657,1.111516319,0.856238462,0.98317982,0.203437701,0.065530484,0.153203757,-1.992062238,1.247778636,0.600287862,0.27523909,2.227670854,-9797.17974,19618.35948,19700.1546
0.169392605,0.837817882,0.764956255,0.944122423,0.175609399,0.216420211,0.00530712,-2.545481437,1.134334788,0.554019628,0.40081425,2.285279141,-9797.64074,19619.28148,19701.0766
0.171645391,1.016448202,0.889551599,0.973262549,0.141630611,0.066362342,0.076643116,-2.473762329,1.195720508,0.507486471,0.423747925,2.206732871,-9798.20218,19620.40436,19702.19948
0.309163881,0.97266629,0.812978419,0.967558657,0.160497197,0.047532591,0.202033002,-2.495284924,1.176346312,0.560050027,0.354919358,2.226868828,-9798.44235,19620.8847,19702.67982
0.174364721,1.046556697,0.900497903,0.980474273,0.274735991,0.076085039,0.153657044,-2.510980026,1.248840675,0.526549807,0.347473477,2.306457809,-9798.7013,19621.4026,19703.19772
0.460117182,1.169530069,0.894975191,0.989094494,0.319149191,0.230967213,0.093347236,-2.437828299,1.174067851,0.502432639,0.418780477,2.234782141,-9798.72529,19621.45058,19703.2457
0.25161565,1.014422871,0.799959738,0.979955804,0.159997336,0.059998266,0.1090154,-2.364790803,1.14997598,0.532340806,0.34179743,2.210860911,-9799.06248,19622.12496,19703.92008
0.098577575,1.35678996,0.800025205,0.979738665,0.159978775,0.270785009,0.71200509,-1.883859928,1.14986071,0.658525314,0.299960203,2.232474703,-9799.27734,19622.55468,19704.3498
0.059801946,1.304059901,0.89990085,0.979896653,0.199989508,0.281599968,0.001946627,-2.433625212,1.370015604,0.499931802,0.299984262,2.256228722,-9799.39066,19622.78132,19704.57644
0.321532184,1.187103493,0.900485414,0.970612136,0.186570659,0.061741143,-0.024465679,-2.541621865,1.244655987,0.501621233,0.383418863,2.24851029,-9799.63054,19623.26108,19705.0562
0.42290085,1.424033876,0.893795827,0.976074243,0.224905186,0.11372244,0.13657274,-2.565536566,1.205380338,0.500468839,0.305204447,2.253680309,-9799.65771,19623.31542,19705.11054
0.234565388,1.177874419,0.901987082,0.979038338,0.161603165,0.12083952,0.116203287,-2.404208071,1.15053356,0.494230024,0.301119864,2.291690388,-9800.04206,19624.08412,19705.87924
0.233019393,0.967196673,0.802708964,0.985805477,0.152948167,0.193125293,-0.026686338,-2.474654051,1.162982047,0.500571023,0.345681375,2.321211775,-9800.16636,19624.33272,19706.12784
0.09001504,1.084796406,0.899971175,0.979972688,0.192961561,0.068734072,0.156481819,-2.592254884,1.169571285,0.499972638,0.362983715,2.268379828,-9800.18631,19624.37262,19706.16774
0.325925774,1.19369283,0.899294724,0.979631228,0.160125791,0.158088801,0.077903107,-2.526567163,1.149037276,0.500194759,0.433648565,2.19944451,-9800.426,19624.852,19706.64712
0.292078486,1.205905401,0.899929123,0.980712009,0.220041761,0.10036241,0.060368633,-2.432758029,1.192216193,0.504714245,0.299948482,2.281900486,-9800.94581,19625.89162,19707.68674
0.245405903,0.941085536,0.800328582,0.970600875,0.130058568,0.141024939,0.026934258,-2.542562283,1.202490692,0.518369924,0.314093517,2.25225708,-9802.34873,19628.69746,19710.49258
0.299513541,1.189527125,0.895443461,0.98185914,0.198066154,0.223416487,0.204101695,-2.527058081,1.259576086,0.506382311,0.376574036,2.203220156,-9802.62696,19629.25392,19711.04904
0.310114731,1.15879335,0.83673534,0.944157677,0.131117815,0.144322735,-0.058578465,-2.342414633,1.156443562,0.491755767,0.412543923,2.321517325,-9802.90478,19629.80956,19711.60468
0.111190352,0.929958232,0.89052268,0.982801591,0.216297601,0.080917488,0.061863005,-2.534131305,1.28407269,0.498978782,0.314503223,2.210793764,-9802.90771,19629.81542,19711.61054
0.265618476,1.364793893,0.907857978,0.979146887,0.204889789,0.102729112,0.092843024,-2.540864074,1.197321297,0.510284339,0.303988869,2.247310551,-9803.50616,19631.01232,19712.80744
0.339810748,1.133330401,0.929285227,0.969422576,0.160518295,0.058164126,0.080667805,-2.397656016,1.183222432,0.500245701,0.327644168,2.268055661,-9803.674,19631.348,19713.14312
0.204252415,1.064228301,0.8590608,0.981870622,0.238200911,0.07322995,0.122733625,-2.59999298,1.240510671,0.516512619,0.303612356,2.223309278,-9803.71386,19631.42772,19713.22284
0.204252415,1.064228301,0.8590608,0.981870622,0.238200911,0.07322995,0.122733625,-2.59999298,1.240510671,0.516512619,0.303612356,2.223309278,-9803.71386,19631.42772,19713.22284
0.204252415,1.064228301,0.8590608,0.981870622,0.238200911,0.07322995,0.122733625,-2.59999298,1.240510671,0.516512619,0.303612356,2.223309278,-9803.71386,19631.42772,19713.22284
